ds,temperatura,humedad,velocidad_viento,precipitacion,nubosidad
2020-09-30,9.174999999999999,75.29166666666667,14.908333333333333,0.0,27.75
2020-10-01,8.533333333333333,78.08333333333333,13.245833333333332,0.0,14.916666666666666
2020-10-02,8.799999999999999,78.95833333333333,11.741666666666667,0.0,8.75
2020-10-03,9.308333333333334,75.66666666666667,14.808333333333332,0.0,14.375
2020-10-04,10.041666666666666,79.91666666666667,11.845833333333333,0.0,3.5833333333333335
2020-10-05,10.066666666666666,79.125,16.1375,0.0,21.916666666666668
2020-10-06,9.895833333333334,83.66666666666667,14.966666666666667,0.0,20.583333333333332
2020-10-07,9.820833333333333,77.29166666666667,15.5375,0.0,26.333333333333332
2020-10-08,10.950000000000001,83.45833333333333,14.112499999999999,0.0,34.208333333333336
2020-10-09,12.183333333333332,84.95833333333333,15.991666666666667,0.0,0.5833333333333334
2020-10-10,12.179166666666667,78.58333333333333,22.054166666666664,0.0,15.458333333333334
2020-10-11,13.429166666666667,76.20833333333333,14.008333333333333,0.0,0.08333333333333333
2020-10-12,12.666666666666666,85.58333333333333,11.866666666666667,0.0,19.041666666666668
2020-10-13,13.066666666666668,88.83333333333333,15.125,0.0,53.166666666666664
2020-10-14,13.833333333333334,84.45833333333333,8.7875,0.0,0.625
2020-10-15,13.166666666666666,88.66666666666667,5.870833333333334,0.0,61.666666666666664
2020-10-16,11.979166666666666,91.625,13.304166666666667,0.0,86.08333333333333
2020-10-17,11.179166666666667,85.66666666666667,6.670833333333333,0.0,87.20833333333333
2020-10-18,12.0625,82.54166666666667,12.633333333333333,0.0,15.041666666666666
2020-10-19,12.204166666666666,76.75,15.683333333333332,0.0,31.875
2020-10-20,12.120833333333332,75.66666666666667,15.924999999999999,0.0,21.0
2020-10-21,11.720833333333333,82.91666666666667,11.329166666666666,0.0,24.75
2020-10-22,12.045833333333334,86.20833333333333,11.608333333333334,0.0,43.458333333333336
2020-10-23,11.204166666666666,86.125,11.725000000000001,0.0,30.25
2020-10-24,11.0625,93.70833333333333,7.908333333333334,5.5,66.70833333333333
2020-10-25,11.345833333333333,74.66666666666667,15.954166666666667,0.0,11.708333333333334
2020-10-26,11.016666666666666,78.625,12.654166666666667,0.1,52.958333333333336
2020-10-27,12.108333333333334,77.0,15.129166666666665,3.7,66.91666666666667
2020-10-28,12.666666666666666,74.91666666666667,14.941666666666668,4.3999999999999995,31.958333333333332
2020-10-29,13.450000000000001,74.625,12.783333333333333,0.0,0.041666666666666664
2020-10-30,15.1875,77.41666666666667,9.204166666666667,0.0,2.9166666666666665
2020-10-31,13.15,93.45833333333333,7.379166666666666,0.0,57.375
2020-11-01,11.816666666666668,92.0,7.408333333333334,0.0,96.16666666666667
