ds,temperatura,humedad,velocidad_viento,precipitacion,nubosidad
2020-01-01,20.558333333333334,79.79166666666667,7.958333333333333,0.0,52.25
2020-01-02,20.579166666666666,78.79166666666667,7.520833333333333,0.0,54.791666666666664
2020-01-03,20.754166666666666,75.70833333333333,7.870833333333334,0.0,1.5833333333333333
2020-01-04,20.483333333333334,79.25,8.254166666666666,0.0,31.041666666666668
2020-01-05,21.52916666666667,72.70833333333333,7.016666666666667,0.0,41.041666666666664
2020-01-06,22.587500000000002,69.16666666666667,6.4875,0.0,18.791666666666668
2020-01-07,22.7625,69.45833333333333,7.104166666666667,0.0,0.9583333333333334
2020-01-08,21.554166666666664,76.125,8.025,0.0,17.875
2020-01-09,20.3875,84.125,7.879166666666666,0.0,59.666666666666664
2020-01-10,20.6125,80.125,8.016666666666667,0.0,88.16666666666667
2020-01-11,20.412499999999998,80.125,8.041666666666666,0.0,54.5
2020-01-12,19.991666666666667,80.125,8.195833333333333,0.2,64.91666666666667
2020-01-13,20.408333333333335,75.54166666666667,8.4125,0.1,61.25
2020-01-14,20.683333333333334,74.625,7.420833333333333,0.0,53.916666666666664
2020-01-15,21.495833333333334,72.16666666666667,6.020833333333333,0.0,64.79166666666667
2020-01-16,22.145833333333332,65.54166666666667,6.654166666666666,0.0,90.58333333333333
2020-01-17,22.829166666666666,66.45833333333333,6.166666666666667,0.0,30.0
2020-01-18,22.670833333333334,73.41666666666667,6.2875000000000005,0.0,24.75
2020-01-19,23.287499999999998,74.70833333333333,6.8,0.0,68.95833333333333
2020-01-20,22.691666666666666,76.54166666666667,6.7375,0.0,95.08333333333333
2020-01-21,22.854166666666668,73.33333333333333,6.791666666666667,0.0,73.66666666666667
2020-01-22,23.741666666666664,68.0,6.345833333333334,0.5,62.083333333333336
2020-01-23,25.733333333333334,62.125,7.120833333333334,0.0,66.41666666666667
2020-01-24,25.795833333333334,64.5,5.995833333333334,0.0,70.5
2020-01-25,24.883333333333336,74.875,6.054166666666667,0.4,45.166666666666664
2020-01-26,24.270833333333332,75.70833333333333,7.875,0.1,38.5
2020-01-27,22.679166666666664,81.5,8.429166666666667,0.0,27.875
2020-01-28,22.679166666666664,77.25,7.754166666666666,0.0,40.708333333333336
2020-01-29,22.541666666666668,77.83333333333333,7.945833333333333,0.0,11.708333333333334
2020-01-30,21.945833333333336,79.83333333333333,8.237499999999999,0.0,3.6666666666666665
2020-01-31,21.366666666666664,78.875,7.791666666666667,0.0,13.333333333333334
2020-02-01,20.900000000000002,80.79166666666667,7.8,0.0,43.791666666666664
2020-02-02,21.283333333333335,77.625,8.112499999999999,0.0,32.416666666666664
2020-02-03,21.179166666666667,76.04166666666667,8.362499999999999,0.0,29.041666666666668
2020-02-04,21.3875,73.16666666666667,7.941666666666666,0.0,3.7083333333333335
2020-02-05,21.395833333333332,73.58333333333333,7.645833333333333,0.0,8.916666666666666
2020-02-06,21.575,71.70833333333333,8.15,0.0,0.9166666666666666
2020-02-07,20.729166666666668,81.16666666666667,7.395833333333333,0.0,48.25
