ds,temperatura,humedad,velocidad_viento,precipitacion,nubosidad
2020-01-01,21.733333333333334,73.29166666666667,4.604166666666667,0.0,51.0
2020-01-02,22.0625,72.75,5.879166666666666,0.0,67.75
2020-01-03,22.433333333333334,74.91666666666667,7.845833333333334,0.0,56.541666666666664
2020-01-04,22.1875,79.08333333333333,6.916666666666667,0.0,84.45833333333333
2020-01-05,22.854166666666668,76.66666666666667,5.591666666666666,0.0,61.333333333333336
2020-01-06,23.662499999999998,72.25,6.216666666666666,0.0,14.791666666666666
2020-01-07,23.575,75.95833333333333,8.475,0.0,9.625
2020-01-08,22.849999999999998,76.0,8.983333333333333,0.0,12.25
2020-01-09,21.708333333333332,80.54166666666667,9.320833333333333,0.0,21.375
2020-01-10,21.270833333333332,83.875,7.925,0.0,82.04166666666667
2020-01-11,21.366666666666664,82.375,6.9750000000000005,0.0,58.291666666666664
2020-01-12,21.25,77.08333333333333,7.454166666666667,0.0,47.458333333333336
2020-01-13,21.395833333333332,74.79166666666667,7.066666666666666,0.0,65.16666666666667
2020-01-14,21.72083333333333,75.375,5.608333333333333,0.0,71.29166666666667
2020-01-15,22.354166666666668,72.29166666666667,5.125,0.1,60.916666666666664
2020-01-16,22.566666666666666,74.41666666666667,4.641666666666667,0.0,67.70833333333333
2020-01-17,22.787499999999998,76.54166666666667,5.883333333333333,0.0,42.5
2020-01-18,22.875,76.875,6.454166666666667,0.0,68.20833333333333
2020-01-19,23.46666666666667,76.41666666666667,6.620833333333334,0.7999999999999999,67.83333333333333
2020-01-20,23.391666666666666,76.33333333333333,6.154166666666666,0.0,95.625
2020-01-21,24.366666666666664,70.25,6.633333333333333,0.0,79.95833333333333
2020-01-22,24.495833333333334,75.29166666666667,4.770833333333333,0.5,93.83333333333333
2020-01-23,24.875,75.95833333333333,3.941666666666667,0.0,58.916666666666664
2020-01-24,24.09166666666667,86.625,4.445833333333334,3.3,92.5
2020-01-25,24.008333333333336,86.70833333333333,4.891666666666667,0.2,63.458333333333336
2020-01-26,24.333333333333332,83.125,5.533333333333334,0.0,17.583333333333332
2020-01-27,24.3875,80.875,6.616666666666667,0.0,16.583333333333332
2020-01-28,24.25,78.75,8.225,0.0,7.791666666666667
2020-01-29,24.09166666666667,77.33333333333333,8.033333333333333,0.0,7.041666666666667
2020-01-30,23.733333333333334,75.5,7.329166666666667,0.0,23.666666666666668
2020-01-31,22.912499999999998,75.83333333333333,8.454166666666667,0.0,38.125
2020-02-01,22.579166666666666,74.33333333333333,8.387500000000001,0.0,6.666666666666667
2020-02-02,22.520833333333332,76.875,8.091666666666667,0.0,0.20833333333333334
2020-02-03,22.09583333333333,78.83333333333333,8.708333333333334,0.0,6.0
2020-02-04,22.316666666666666,71.45833333333333,7.479166666666667,0.0,15.041666666666666
2020-02-05,22.40833333333333,71.41666666666667,7.058333333333334,0.0,13.958333333333334
2020-02-06,22.804166666666664,67.58333333333333,9.1875,0.0,14.791666666666666
2020-02-07,21.5,77.91666666666667,7.95,0.0,70.25
2020-02-08,21.629166666666666,76.70833333333333,6.966666666666666,0.0,83.45833333333333
2020-02-09,21.8125,76.125,7.291666666666667,0.0,74.20833333333333
2020-02-10,22.03333333333333,70.125,8.041666666666666,0.0,73.25
2020-02-11,22.233333333333334,72.95833333333333,7.833333333333333,0.0,52.333333333333336
2020-02-12,22.59583333333333,73.41666666666667,5.904166666666666,0.0,67.25
2020-02-13,22.895833333333332,72.75,6.3625,0.0,80.375
2020-02-14,23.21666666666667,74.08333333333333,5.05,2.2,97.83333333333333
2020-02-15,23.45,76.875,5.637499999999999,0.0,64.54166666666667
2020-02-16,23.391666666666666,80.20833333333333,5.9750000000000005,0.0,60.958333333333336
2020-02-17,23.395833333333332,76.08333333333333,7.8,0.0,65.16666666666667
2020-02-18,22.6875,77.41666666666667,6.941666666666666,0.0,60.125
2020-02-19,22.879166666666666,75.125,6.020833333333333,0.0,89.625
2020-02-20,23.375,77.08333333333333,4.354166666666667,0.0,98.83333333333333
2020-02-21,23.125,78.0,5.608333333333333,0.0,83.29166666666667
2020-02-22,23.0,86.875,6.625,1.9000000000000001,68.79166666666667
2020-02-23,23.358333333333334,81.45833333333333,4.491666666666666,0.0,35.833333333333336
2020-02-24,23.879166666666666,79.41666666666667,6.045833333333333,0.0,58.708333333333336
2020-02-25,24.170833333333334,75.83333333333333,6.704166666666667,0.0,47.666666666666664
2020-02-26,23.3875,78.16666666666667,8.070833333333333,0.0,6.625
2020-02-27,23.09583333333333,79.625,7.516666666666667,0.0,27.541666666666668
2020-02-28,23.295833333333334,76.58333333333333,6.070833333333333,0.0,18.958333333333332
2020-02-29,23.145833333333332,76.66666666666667,7.6375,0.0,39.541666666666664
2020-03-01,22.825,76.41666666666667,8.158333333333333,0.0,23.125
2020-03-02,22.287499999999998,82.25,8.483333333333333,0.0,0.5416666666666666
2020-03-03,21.84583333333333,80.45833333333333,8.379166666666666,0.0,6.625
2020-03-04,21.704166666666666,81.08333333333333,8.141666666666667,0.0,6.458333333333333
2020-03-05,21.616666666666664,78.79166666666667,7.8625,0.0,5.166666666666667
2020-03-06,21.495833333333334,74.41666666666667,5.629166666666666,0.0,2.6666666666666665
2020-03-07,22.53333333333333,71.0,4.954166666666667,0.0,8.666666666666666
2020-03-08,23.22083333333333,72.29166666666667,5.529166666666666,0.0,41.125
2020-03-09,23.0125,78.125,5.829166666666667,0.0,94.5
2020-03-10,22.879166666666666,82.125,7.675,0.3,45.583333333333336
2020-03-11,23.070833333333336,79.54166666666667,7.258333333333333,0.0,30.666666666666668
2020-03-12,22.59166666666667,85.125,8.15,0.0,38.75
2020-03-13,22.608333333333334,81.16666666666667,6.429166666666667,0.0,81.70833333333333
2020-03-14,22.391666666666666,83.625,6.883333333333333,0.0,44.541666666666664
2020-03-15,22.4375,81.20833333333333,4.991666666666666,0.0,35.5
2020-03-16,22.2375,80.375,4.566666666666666,0.0,66.08333333333333
2020-03-17,22.483333333333334,79.58333333333333,5.458333333333333,0.0,86.41666666666667
2020-03-18,23.045833333333334,77.16666666666667,6.508333333333333,0.0,48.625
2020-03-19,22.883333333333336,83.25,6.729166666666667,0.0,61.208333333333336
2020-03-20,23.020833333333332,83.625,5.7,0.0,63.375
2020-03-21,23.287499999999998,81.41666666666667,5.508333333333333,0.0,20.458333333333332
2020-03-22,23.02916666666667,79.08333333333333,6.270833333333333,0.0,8.0
2020-03-23,22.3625,79.125,7.666666666666667,0.0,20.875
2020-03-24,22.0125,79.70833333333333,6.733333333333333,0.0,5.916666666666667
2020-03-25,21.545833333333334,80.20833333333333,7.1625000000000005,0.0,62.416666666666664
2020-03-26,21.125,82.375,5.6125,0.0,44.541666666666664
2020-03-27,20.891666666666666,80.75,8.041666666666666,0.0,26.958333333333332
2020-03-28,20.941666666666666,78.20833333333333,8.704166666666667,0.0,26.125
2020-03-29,20.6375,81.58333333333333,7.470833333333334,0.0,46.166666666666664
2020-03-30,20.804166666666667,80.33333333333333,7.208333333333333,0.0,45.916666666666664
2020-03-31,20.866666666666667,83.16666666666667,7.391666666666667,0.0,34.375
2020-04-01,21.158333333333335,78.41666666666667,6.866666666666667,0.0,38.541666666666664
2020-04-02,21.483333333333334,76.0,6.875,0.0,9.25
2020-04-03,21.587500000000002,78.91666666666667,4.766666666666667,0.0,5.708333333333333
