ds,temperatura,humedad,velocidad_viento,precipitacion,nubosidad
2020-01-01,19.9375,62.833333333333336,8.929166666666667,0.0,0.4166666666666667
2020-01-02,18.787499999999998,65.5,8.508333333333333,0.0,8.625
2020-01-03,19.375,62.625,8.729166666666666,0.0,7.041666666666667
2020-01-04,20.633333333333333,59.541666666666664,9.045833333333333,0.0,0.375
2020-01-05,20.383333333333333,60.291666666666664,8.691666666666666,0.0,16.75
2020-01-06,21.383333333333336,55.416666666666664,10.616666666666667,0.0,12.166666666666666
2020-01-07,21.587500000000002,53.833333333333336,9.091666666666667,0.0,2.75
2020-01-08,21.479166666666668,54.25,8.666666666666666,0.0,13.0
2020-01-09,20.979166666666668,53.666666666666664,9.666666666666666,0.0,0.041666666666666664
2020-01-10,20.795833333333334,55.25,8.204166666666667,0.0,61.75
2020-01-11,21.220833333333335,54.083333333333336,7.708333333333333,0.0,58.583333333333336
2020-01-12,20.470833333333335,59.208333333333336,8.391666666666667,0.0,0.8333333333333334
2020-01-13,19.1875,65.33333333333333,9.075000000000001,0.0,11.875
2020-01-14,19.870833333333334,64.125,8.779166666666667,0.0,52.333333333333336
2020-01-15,22.087500000000002,56.75,8.262500000000001,0.0,37.666666666666664
2020-01-16,22.34166666666667,51.541666666666664,8.945833333333333,0.0,21.625
2020-01-17,22.066666666666666,48.375,8.6,0.0,45.333333333333336
2020-01-18,21.150000000000002,59.916666666666664,8.679166666666667,0.0,13.875
2020-01-19,22.0625,58.208333333333336,8.991666666666667,0.0,42.208333333333336
2020-01-20,20.816666666666666,65.91666666666667,9.520833333333334,0.0,37.375
2020-01-21,21.349999999999998,63.541666666666664,10.020833333333334,0.0,0.75
2020-01-22,22.758333333333336,56.375,9.7,0.0,48.291666666666664
2020-01-23,23.179166666666664,56.291666666666664,9.512500000000001,0.0,50.083333333333336
2020-01-24,23.695833333333336,53.666666666666664,11.045833333333334,0.0,3.0833333333333335
2020-01-25,23.683333333333334,60.291666666666664,10.183333333333334,0.0,16.625
2020-01-26,23.575,59.25,10.783333333333333,0.0,9.416666666666666
2020-01-27,22.724999999999998,64.04166666666667,9.633333333333333,0.0,0.125
2020-01-28,21.670833333333334,66.54166666666667,9.170833333333333,0.0,15.791666666666666
2020-01-29,21.866666666666664,63.083333333333336,8.725,0.0,45.291666666666664
