ds,temperatura,humedad,velocidad_viento,precipitacion,nubosidad
2020-01-01,13.529166666666667,94.33333333333333,9.354166666666666,0.0,68.91666666666667
2020-01-02,14.125,89.20833333333333,13.491666666666667,0.0,53.875
2020-01-03,14.320833333333333,89.29166666666667,13.4625,0.0,37.75
2020-01-04,14.645833333333334,92.54166666666667,12.795833333333334,0.0,39.166666666666664
2020-01-05,14.700000000000001,82.125,16.008333333333333,0.2,32.0
2020-01-06,14.629166666666668,83.29166666666667,21.566666666666666,0.0,20.708333333333332
2020-01-07,15.066666666666668,85.70833333333333,15.954166666666666,0.0,9.416666666666666
2020-01-08,15.387500000000001,85.91666666666667,11.983333333333334,0.0,13.166666666666666
2020-01-09,15.679166666666667,82.5,25.320833333333336,0.0,2.75
2020-01-10,15.775,81.16666666666667,23.90416666666667,0.0,0.4166666666666667
2020-01-11,15.424999999999999,85.0,18.020833333333332,0.0,0.7083333333333334
2020-01-12,15.012500000000001,91.75,9.733333333333333,0.0,52.5
2020-01-13,14.858333333333334,89.58333333333333,30.241666666666664,0.0,32.625
2020-01-14,14.929166666666667,89.5,23.354166666666668,0.0,57.5
2020-01-15,16.016666666666666,74.375,33.22083333333333,0.0,30.208333333333332
2020-01-16,14.429166666666667,81.58333333333333,9.245833333333334,0.0,13.041666666666666
2020-01-17,14.258333333333333,92.25,10.512500000000001,0.0,61.041666666666664
2020-01-18,14.441666666666668,95.20833333333333,3.7541666666666664,0.0,58.583333333333336
2020-01-19,14.775,95.125,8.341666666666667,0.0,64.95833333333333
2020-01-20,15.433333333333332,90.95833333333333,11.987499999999999,0.0,19.583333333333332
2020-01-21,14.429166666666667,89.70833333333333,8.2125,0.0,45.75
2020-01-22,15.391666666666666,93.75,10.345833333333333,0.0,45.541666666666664
2020-01-23,16.391666666666666,90.41666666666667,9.525,0.0,32.958333333333336
2020-01-24,16.745833333333334,91.375,12.966666666666667,0.0,56.75
2020-01-25,16.125,91.75,8.791666666666666,0.0,59.541666666666664
