anio;mes;dia;barra;tension;valor
2025;1;6;P.AZUCAR______220;220;46,07
2025;1;6;P.MONTT_______220;220;153,79
2025;1;6;QUILLOTA______220;220;49,62
2025;1;6;TARAPACA______220;220;57,75
2025;1;7;ATACAMA_______220;220;41,58
2025;1;7;CARDONES______220;220;41,81
2025;1;7;CHARRUA_______220;220;45,06
2025;1;7;CRUCERO_______220;220;41,70
2025;1;7;P.AZUCAR______220;220;42,32
2025;1;7;P.MONTT_______220;220;129,68
2025;1;7;QUILLOTA______220;220;46,46
2025;1;7;TARAPACA______220;220;50,60
2025;1;8;ATACAMA_______220;220;55,15
2025;1;8;CARDONES______220;220;53,73
2025;1;8;CHARRUA_______220;220;51,76
2025;1;8;CRUCERO_______220;220;55,39
2025;1;8;P.AZUCAR______220;220;53,03
2025;1;8;P.MONTT_______220;220;89,06
2025;1;8;QUILLOTA______220;220;53,49
2025;1;8;TARAPACA______220;220;57,87
2025;1;9;ATACAMA_______220;220;43,48
2025;1;9;CARDONES______220;220;43,10
2025;1;9;CHARRUA_______220;220;41,21
2025;1;9;CRUCERO_______220;220;44,18
2025;1;9;P.AZUCAR______220;220;42,48
2025;1;9;P.MONTT_______220;220;55,28
2025;1;9;QUILLOTA______220;220;42,81
2025;1;9;TARAPACA______220;220;54,75
2025;1;10;ATACAMA_______220;220;44,40
2025;1;10;CARDONES______220;220;44,09
2025;1;10;CHARRUA_______220;220;45,14
2025;1;10;CRUCERO_______220;220;45,02
2025;1;10;P.AZUCAR______220;220;43,62
2025;1;10;P.MONTT_______220;220;130,02
2025;1;10;QUILLOTA______220;220;47,54
2025;1;10;TARAPACA______220;220;46,79
2025;1;11;ATACAMA_______220;220;68,20
2025;1;11;CARDONES______220;220;66,58
2025;1;11;CHARRUA_______220;220;60,41
2025;1;11;CRUCERO_______220;220;68,37
2025;1;11;P.AZUCAR______220;220;65,53
2025;1;11;P.MONTT_______220;220;100,38
2025;1;11;QUILLOTA______220;220;63,03
2025;1;11;TARAPACA______220;220;68,66
2025;1;12;ATACAMA_______220;220;65,11
2025;1;12;CARDONES______220;220;61,78
2025;1;12;CHARRUA_______220;220;55,22
2025;1;12;CRUCERO_______220;220;64,43
2025;1;12;P.AZUCAR______220;220;60,49
2025;1;12;P.MONTT_______220;220;66,50
2025;1;12;QUILLOTA______220;220;56,84
2025;1;12;TARAPACA______220;220;62,99
2025;1;13;ATACAMA_______220;220;50,44
2025;1;13;CARDONES______220;220;48,17
2025;1;13;CHARRUA_______220;220;46,51
2025;1;13;CRUCERO_______220;220;49,80
2025;1;13;P.AZUCAR______220;220;47,40
2025;1;13;P.MONTT_______220;220;112,74
2025;1;13;QUILLOTA______220;220;47,87
2025;1;13;TARAPACA______220;220;51,87
2025;1;14;ATACAMA_______220;220;60,50
2025;1;14;CARDONES______220;220;57,82
2025;1;14;CHARRUA_______220;220;50,92
2025;1;14;CRUCERO_______220;220;60,16
2025;1;14;P.AZUCAR______220;220;56,49
2025;1;14;P.MONTT_______220;220;185,72
2025;1;14;QUILLOTA______220;220;52,25
2025;1;14;TARAPACA______220;220;66,78
2025;1;15;ATACAMA_______220;220;57,84
2025;1;15;CARDONES______220;220;58,70
2025;1;15;CHARRUA_______220;220;54,67
2025;1;15;CRUCERO_______220;220;59,70
2025;1;15;P.AZUCAR______220;220;58,24
2025;1;15;P.MONTT_______220;220;128,00
2025;1;15;QUILLOTA______220;220;55,01
2025;1;15;TARAPACA______220;220;69,84
2025;1;16;ATACAMA_______220;220;50,19
2025;1;16;CARDONES______220;220;50,71
2025;1;16;CHARRUA_______220;220;47,58
2025;1;16;CRUCERO_______220;220;51,69
2025;1;16;P.AZUCAR______220;220;50,10
2025;1;16;P.MONTT_______220;220;101,02
2025;1;16;QUILLOTA______220;220;48,36
2025;1;16;TARAPACA______220;220;67,56
2025;1;17;ATACAMA_______220;220;45,62
2025;1;17;CARDONES______220;220;44,23
2025;1;17;CHARRUA_______220;220;41,98
2025;1;17;CRUCERO_______220;220;46,10
2025;1;17;P.AZUCAR______220;220;43,13
2025;1;17;P.MONTT_______220;220;87,45
2025;1;17;QUILLOTA______220;220;43,24
2025;1;17;TARAPACA______220;220;51,57
2025;1;18;ATACAMA_______220;220;48,47
2025;1;18;CARDONES______220;220;46,97
2025;1;18;CHARRUA_______220;220;43,15
2025;1;18;CRUCERO_______220;220;48,98
2025;1;18;P.AZUCAR______220;220;45,68
2025;1;18;P.MONTT_______220;220;42,49
2025;1;18;QUILLOTA______220;220;45,28
2025;1;18;TARAPACA______220;220;57,11
2025;1;19;ATACAMA_______220;220;52,48
2025;1;19;CARDONES______220;220;50,97
2025;1;19;CHARRUA_______220;220;46,62
2025;1;19;CRUCERO_______220;220;53,45
2025;1;19;P.AZUCAR______220;220;49,76
2025;1;19;P.MONTT_______220;220;76,66
2025;1;19;QUILLOTA______220;220;49,12
2025;1;19;TARAPACA______220;220;56,09
2025;1;20;ATACAMA_______220;220;46,78
2025;1;20;CARDONES______220;220;46,59
2025;1;20;CHARRUA_______220;220;43,26
2025;1;20;CRUCERO_______220;220;47,72
2025;1;20;P.AZUCAR______220;220;46,03
2025;1;20;P.MONTT_______220;220;136,16
2025;1;20;QUILLOTA______220;220;44,51
2025;1;20;TARAPACA______220;220;60,75
2025;1;21;ATACAMA_______220;220;67,13
2025;1;21;CARDONES______220;220;66,63
2025;1;21;CHARRUA_______220;220;63,49
2025;1;21;CRUCERO_______220;220;69,06
2025;1;21;P.AZUCAR______220;220;66,13
2025;1;21;P.MONTT_______220;220;168,29
2025;1;21;QUILLOTA______220;220;64,72
2025;1;21;TARAPACA______220;220;72,15
2025;1;22;ATACAMA_______220;220;59,39
2025;1;22;CARDONES______220;220;57,40
2025;1;22;CHARRUA_______220;220;54,95
2025;1;22;CRUCERO_______220;220;61,76
2025;1;22;P.AZUCAR______220;220;56,86
2025;1;22;P.MONTT_______220;220;175,58
2025;1;22;QUILLOTA______220;220;55,42
2025;1;22;TARAPACA______220;220;67,00
2025;1;23;ATACAMA_______220;220;65,11
2025;1;23;CARDONES______220;220;61,95
2025;1;23;CHARRUA_______220;220;61,08
2025;1;23;CRUCERO_______220;220;68,02
2025;1;23;P.AZUCAR______220;220;61,10
2025;1;23;P.MONTT_______220;220;140,49
2025;1;23;QUILLOTA______220;220;61,14
2025;1;23;TARAPACA______220;220;73,54
2025;1;24;ATACAMA_______220;220;115,35
2025;1;24;CARDONES______220;220;113,91
2025;1;24;CHARRUA_______220;220;112,26
2025;1;24;CRUCERO_______220;220;117,48
2025;1;24;P.AZUCAR______220;220;113,54
2025;1;24;P.MONTT_______220;220;127,44
2025;1;24;QUILLOTA______220;220;115,91
2025;1;24;TARAPACA______220;220;125,66
2025;1;25;ATACAMA_______220;220;72,27
2025;1;25;CARDONES______220;220;69,11
2025;1;25;CHARRUA_______220;220;60,18
2025;1;25;CRUCERO_______220;220;74,16
2025;1;25;P.AZUCAR______220;220;66,40
2025;1;25;P.MONTT_______220;220;94,92
2025;1;25;QUILLOTA______220;220;62,58
2025;1;25;TARAPACA______220;220;77,12
2025;1;26;ATACAMA_______220;220;93,87
2025;1;26;CARDONES______220;220;88,44
2025;1;26;CHARRUA_______220;220;78,58
2025;1;26;CRUCERO_______220;220;95,42
2025;1;26;P.AZUCAR______220;220;85,24
2025;1;26;P.MONTT_______220;220;103,70
2025;1;26;QUILLOTA______220;220;80,53
2025;1;26;TARAPACA______220;220;112,04
2025;1;27;ATACAMA_______220;220;129,57
2025;1;27;CARDONES______220;220;118,96
2025;1;27;CHARRUA_______220;220;101,70
2025;1;27;CRUCERO_______220;220;129,29
2025;1;27;P.AZUCAR______220;220;113,78
2025;1;27;P.MONTT_______220;220;149,88
2025;1;27;QUILLOTA______220;220;103,71
2025;1;27;TARAPACA______220;220;159,45
2025;1;28;ATACAMA_______220;220;57,72
2025;1;28;CARDONES______220;220;56,73
2025;1;28;CHARRUA_______220;220;49,68
2025;1;28;CRUCERO_______220;220;59,26
2025;1;28;P.AZUCAR______220;220;55,48
2025;1;28;P.MONTT_______220;220;79,82
2025;1;28;QUILLOTA______220;220;51,04
2025;1;28;TARAPACA______220;220;68,90
2025;1;29;ATACAMA_______220;220;51,10
2025;1;29;CARDONES______220;220;50,67
2025;1;29;CHARRUA_______220;220;47,88
2025;1;29;CRUCERO_______220;220;52,39
2025;1;29;P.AZUCAR______220;220;50,19
2025;1;29;P.MONTT_______220;220;67,59
2025;1;29;QUILLOTA______220;220;48,24
2025;1;29;TARAPACA______220;220;63,16
2025;1;30;ATACAMA_______220;220;53,57
2025;1;30;CARDONES______220;220;52,24
2025;1;30;CHARRUA_______220;220;51,27
2025;1;30;CRUCERO_______220;220;54,04
2025;1;30;P.AZUCAR______220;220;51,72
2025;1;30;P.MONTT_______220;220;103,69
2025;1;30;QUILLOTA______220;220;52,03
2025;1;30;TARAPACA______220;220;68,50
2025;1;31;ATACAMA_______220;220;57,13
2025;1;31;CARDONES______220;220;57,97
2025;1;31;CHARRUA_______220;220;56,20
2025;1;31;CRUCERO_______220;220;59,35
2025;1;31;P.AZUCAR______220;220;57,53
2025;1;31;P.MONTT_______220;220;112,27
2025;1;31;QUILLOTA______220;220;57,06
2025;1;31;TARAPACA______220;220;78,10
