anio;mes;dia;barra;tension;valor
2025;6;10;CRUCERO_______220;220;197,27
2025;6;10;P.AZUCAR______220;220;208,27
2025;6;10;P.MONTT_______220;220;180,13
2025;6;10;QUILLOTA______220;220;180,13
2025;6;10;TARAPACA______220;220;189,69
2025;6;11;ATACAMA_______220;220;74,68
2025;6;11;CARDONES______220;220;74,68
2025;6;11;CHARRUA_______220;220;97,04
2025;6;11;CRUCERO_______220;220;74,68
2025;6;11;P.AZUCAR______220;220;74,33
2025;6;11;P.MONTT_______220;220;95,72
2025;6;11;QUILLOTA______220;220;97,15
2025;6;11;TARAPACA______220;220;75,08
2025;6;12;ATACAMA_______220;220;162,81
2025;6;12;CARDONES______220;220;162,81
2025;6;12;CHARRUA_______220;220;183,48
2025;6;12;CRUCERO_______220;220;162,81
2025;6;12;P.AZUCAR______220;220;172,39
2025;6;12;P.MONTT_______220;220;170,22
2025;6;12;QUILLOTA______220;220;184,23
2025;6;12;TARAPACA______220;220;176,55
2025;6;13;ATACAMA_______220;220;175,91
2025;6;13;CARDONES______220;220;176,32
2025;6;13;CHARRUA_______220;220;168,83
2025;6;13;CRUCERO_______220;220;176,32
2025;6;13;P.AZUCAR______220;220;176,82
2025;6;13;P.MONTT_______220;220;169,79
2025;6;13;QUILLOTA______220;220;169,79
2025;6;13;TARAPACA______220;220;180,38
2025;6;14;ATACAMA_______220;220;128,32
2025;6;14;CARDONES______220;220;128,32
2025;6;14;CHARRUA_______220;220;128,65
2025;6;14;CRUCERO_______220;220;128,32
2025;6;14;P.AZUCAR______220;220;128,32
2025;6;14;P.MONTT_______220;220;98,81
2025;6;14;QUILLOTA______220;220;130,56
2025;6;14;TARAPACA______220;220;130,54
2025;6;15;ATACAMA_______220;220;71,57
2025;6;15;CARDONES______220;220;71,57
2025;6;15;CHARRUA_______220;220;75,84
2025;6;15;CRUCERO_______220;220;71,57
2025;6;15;P.AZUCAR______220;220;71,57
2025;6;15;P.MONTT_______220;220;54,86
2025;6;15;QUILLOTA______220;220;75,84
2025;6;15;TARAPACA______220;220;73,93
2025;6;16;ATACAMA_______220;220;101,75
2025;6;16;CARDONES______220;220;101,93
2025;6;16;CHARRUA_______220;220;166,97
2025;6;16;CRUCERO_______220;220;101,93
2025;6;16;P.AZUCAR______220;220;101,93
2025;6;16;P.MONTT_______220;220;168,05
2025;6;16;QUILLOTA______220;220;168,05
2025;6;16;TARAPACA______220;220;95,56
2025;6;17;ATACAMA_______220;220;96,68
2025;6;17;CARDONES______220;220;97,37
2025;6;17;CHARRUA_______220;220;229,84
2025;6;17;CRUCERO_______220;220;97,37
2025;6;17;P.AZUCAR______220;220;97,37
2025;6;17;P.MONTT_______220;220;230,19
2025;6;17;QUILLOTA______220;220;230,19
2025;6;17;TARAPACA______220;220;97,37
2025;6;18;ATACAMA_______220;220;86,44
2025;6;18;CARDONES______220;220;86,40
2025;6;18;CHARRUA_______220;220;152,55
2025;6;18;CRUCERO_______220;220;86,40
2025;6;18;P.AZUCAR______220;220;86,40
2025;6;18;P.MONTT_______220;220;153,23
2025;6;18;QUILLOTA______220;220;153,23
2025;6;18;TARAPACA______220;220;79,48
2025;6;19;ATACAMA_______220;220;71,97
2025;6;19;CARDONES______220;220;78,90
2025;6;19;CHARRUA_______220;220;100,46
2025;6;19;CRUCERO_______220;220;78,90
2025;6;19;P.AZUCAR______220;220;78,90
2025;6;19;P.MONTT_______220;220;100,46
2025;6;19;QUILLOTA______220;220;100,46
2025;6;19;TARAPACA______220;220;78,90
2025;6;20;ATACAMA_______220;220;71,80
2025;6;20;CARDONES______220;220;71,84
2025;6;20;CHARRUA_______220;220;87,86
2025;6;20;CRUCERO_______220;220;71,84
2025;6;20;P.AZUCAR______220;220;71,84
2025;6;20;P.MONTT_______220;220;88,21
2025;6;20;QUILLOTA______220;220;88,21
2025;6;20;TARAPACA______220;220;71,84
2025;6;21;ATACAMA_______220;220;68,31
2025;6;21;CARDONES______220;220;68,39
2025;6;21;CHARRUA_______220;220;84,93
2025;6;21;CRUCERO_______220;220;68,39
2025;6;21;P.AZUCAR______220;220;68,39
2025;6;21;P.MONTT_______220;220;71,79
2025;6;21;QUILLOTA______220;220;85,20
2025;6;21;TARAPACA______220;220;68,39
2025;6;22;ATACAMA_______220;220;55,74
2025;6;22;CARDONES______220;220;55,77
2025;6;22;CHARRUA_______220;220;65,62
2025;6;22;CRUCERO_______220;220;55,77
2025;6;22;P.AZUCAR______220;220;55,77
2025;6;22;P.MONTT_______220;220;48,05
2025;6;22;QUILLOTA______220;220;65,62
2025;6;22;TARAPACA______220;220;55,77
2025;6;23;ATACAMA_______220;220;66,03
2025;6;23;CARDONES______220;220;66,10
2025;6;23;CHARRUA_______220;220;73,74
2025;6;23;CRUCERO_______220;220;66,10
2025;6;23;P.AZUCAR______220;220;66,10
2025;6;23;P.MONTT_______220;220;67,10
2025;6;23;QUILLOTA______220;220;73,74
2025;6;23;TARAPACA______220;220;66,10
2025;6;24;ATACAMA_______220;220;68,51
2025;6;24;CARDONES______220;220;69,40
2025;6;24;CHARRUA_______220;220;115,15
2025;6;24;CRUCERO_______220;220;69,40
2025;6;24;P.AZUCAR______220;220;69,40
2025;6;24;P.MONTT_______220;220;115,41
2025;6;24;QUILLOTA______220;220;115,41
2025;6;24;TARAPACA______220;220;69,40
2025;6;25;ATACAMA_______220;220;69,77
2025;6;25;CARDONES______220;220;70,16
2025;6;25;CHARRUA_______220;220;170,49
2025;6;25;CRUCERO_______220;220;70,16
2025;6;25;P.AZUCAR______220;220;70,16
2025;6;25;P.MONTT_______220;220;175,13
2025;6;25;QUILLOTA______220;220;175,13
2025;6;25;TARAPACA______220;220;70,16
2025;6;26;ATACAMA_______220;220;87,49
2025;6;26;CARDONES______220;220;87,49
2025;6;26;CHARRUA_______220;220;172,44
2025;6;26;CRUCERO_______220;220;87,49
2025;6;26;P.AZUCAR______220;220;87,49
2025;6;26;P.MONTT_______220;220;177,13
2025;6;26;QUILLOTA______220;220;177,13
2025;6;26;TARAPACA______220;220;87,49
2025;6;27;ATACAMA_______220;220;106,36
2025;6;27;CARDONES______220;220;106,36
2025;6;27;CHARRUA_______220;220;111,89
2025;6;27;CRUCERO_______220;220;106,36
2025;6;27;P.AZUCAR______220;220;106,36
2025;6;27;P.MONTT_______220;220;112,56
2025;6;27;QUILLOTA______220;220;112,56
2025;6;27;TARAPACA______220;220;106,36
2025;6;28;ATACAMA_______220;220;75,50
2025;6;28;CARDONES______220;220;75,50
2025;6;28;CHARRUA_______220;220;75,71
2025;6;28;CRUCERO_______220;220;75,50
2025;6;28;P.AZUCAR______220;220;75,50
2025;6;28;P.MONTT_______220;220;75,71
2025;6;28;QUILLOTA______220;220;75,71
2025;6;28;TARAPACA______220;220;75,50
2025;6;29;ATACAMA_______220;220;56,84
2025;6;29;CARDONES______220;220;56,84
2025;6;29;CHARRUA_______220;220;58,24
2025;6;29;CRUCERO_______220;220;56,84
2025;6;29;P.AZUCAR______220;220;56,84
2025;6;29;P.MONTT_______220;220;58,93
2025;6;29;QUILLOTA______220;220;58,24
2025;6;29;TARAPACA______220;220;56,84
2025;6;30;ATACAMA_______220;220;99,17
2025;6;30;CARDONES______220;220;100,08
2025;6;30;CHARRUA_______220;220;98,31
2025;6;30;CRUCERO_______220;220;99,17
2025;6;30;P.AZUCAR______220;220;100,08
2025;6;30;P.MONTT_______220;220;105,47
2025;6;30;QUILLOTA______220;220;98,31
2025;6;30;TARAPACA______220;220;95,58
