anio;mes;dia;barra;tension;valor
2025;4;19;P.MONTT_______220;220;107,36
2025;4;19;QUILLOTA______220;220;102,09
2025;4;19;TARAPACA______220;220;114,45
2025;4;20;ATACAMA_______220;220;102,20
2025;4;20;CARDONES______220;220;102,52
2025;4;20;CHARRUA_______220;220;109,90
2025;4;20;CRUCERO_______220;220;103,38
2025;4;20;P.AZUCAR______220;220;103,38
2025;4;20;P.MONTT_______220;220;103,60
2025;4;20;QUILLOTA______220;220;109,08
2025;4;20;TARAPACA______220;220;111,25
2025;4;21;ATACAMA_______220;220;96,82
2025;4;21;CARDONES______220;220;99,26
2025;4;21;CHARRUA_______220;220;126,25
2025;4;21;CRUCERO_______220;220;99,30
2025;4;21;P.AZUCAR______220;220;101,89
2025;4;21;P.MONTT_______220;220;138,11
2025;4;21;QUILLOTA______220;220;125,08
2025;4;21;TARAPACA______220;220;107,56
2025;4;22;ATACAMA_______220;220;75,37
2025;4;22;CARDONES______220;220;76,00
2025;4;22;CHARRUA_______220;220;81,35
2025;4;22;CRUCERO_______220;220;76,48
2025;4;22;P.AZUCAR______220;220;77,08
2025;4;22;P.MONTT_______220;220;82,54
2025;4;22;QUILLOTA______220;220;81,27
2025;4;22;TARAPACA______220;220;82,76
2025;4;23;ATACAMA_______220;220;76,23
2025;4;23;CARDONES______220;220;76,55
2025;4;23;CHARRUA_______220;220;86,02
2025;4;23;CRUCERO_______220;220;77,13
2025;4;23;P.AZUCAR______220;220;78,03
2025;4;23;P.MONTT_______220;220;92,02
2025;4;23;QUILLOTA______220;220;86,31
2025;4;23;TARAPACA______220;220;81,69
2025;4;24;ATACAMA_______220;220;53,05
2025;4;24;CARDONES______220;220;52,80
2025;4;24;CHARRUA_______220;220;54,86
2025;4;24;CRUCERO_______220;220;53,48
2025;4;24;P.AZUCAR______220;220;52,96
2025;4;24;P.MONTT_______220;220;47,83
2025;4;24;QUILLOTA______220;220;56,28
2025;4;24;TARAPACA______220;220;55,49
2025;4;25;ATACAMA_______220;220;82,03
2025;4;25;CARDONES______220;220;80,62
2025;4;25;CHARRUA_______220;220;99,27
2025;4;25;CRUCERO_______220;220;83,54
2025;4;25;P.AZUCAR______220;220;79,28
2025;4;25;P.MONTT_______220;220;98,28
2025;4;25;QUILLOTA______220;220;102,24
2025;4;25;TARAPACA______220;220;86,84
2025;4;26;ATACAMA_______220;220;70,51
2025;4;26;CARDONES______220;220;69,57
2025;4;26;CHARRUA_______220;220;77,77
2025;4;26;CRUCERO_______220;220;71,96
2025;4;26;P.AZUCAR______220;220;68,39
2025;4;26;P.MONTT_______220;220;79,31
2025;4;26;QUILLOTA______220;220;80,04
2025;4;26;TARAPACA______220;220;74,72
2025;4;27;ATACAMA_______220;220;65,95
2025;4;27;CARDONES______220;220;65,09
2025;4;27;CHARRUA_______220;220;62,77
2025;4;27;CRUCERO_______220;220;65,68
2025;4;27;P.AZUCAR______220;220;65,01
2025;4;27;P.MONTT_______220;220;64,43
2025;4;27;QUILLOTA______220;220;65,12
2025;4;27;TARAPACA______220;220;68,10
2025;4;28;ATACAMA_______220;220;63,20
2025;4;28;CARDONES______220;220;62,65
2025;4;28;CHARRUA_______220;220;60,60
2025;4;28;CRUCERO_______220;220;63,09
2025;4;28;P.AZUCAR______220;220;62,78
2025;4;28;P.MONTT_______220;220;74,08
2025;4;28;QUILLOTA______220;220;62,79
2025;4;28;TARAPACA______220;220;65,96
2025;4;29;ATACAMA_______220;220;101,31
2025;4;29;CARDONES______220;220;102,13
2025;4;29;CHARRUA_______220;220;106,50
2025;4;29;CRUCERO_______220;220;101,52
2025;4;29;P.AZUCAR______220;220;104,41
2025;4;29;P.MONTT_______220;220;117,62
2025;4;29;QUILLOTA______220;220;108,46
2025;4;29;TARAPACA______220;220;114,18
2025;4;30;ATACAMA_______220;220;77,82
2025;4;30;CARDONES______220;220;79,09
2025;4;30;CHARRUA_______220;220;84,07
2025;4;30;CRUCERO_______220;220;77,41
2025;4;30;P.AZUCAR______220;220;81,55
2025;4;30;P.MONTT_______220;220;80,14
2025;4;30;QUILLOTA______220;220;85,82
2025;4;30;TARAPACA______220;220;94,04
