anio;mes;dia;barra;tension;valor
2025;8;6;CRUCERO_______220;220;33,66
2025;8;6;P.AZUCAR______220;220;35,93
2025;8;6;P.MONTT_______220;220;34,51
2025;8;6;QUILLOTA______220;220;35,93
2025;8;6;TARAPACA______220;220;33,66
2025;8;7;ATACAMA_______220;220;39,85
2025;8;7;CARDONES______220;220;42,69
2025;8;7;CHARRUA_______220;220;42,69
2025;8;7;CRUCERO_______220;220;39,85
2025;8;7;P.AZUCAR______220;220;42,69
2025;8;7;P.MONTT_______220;220;33,81
2025;8;7;QUILLOTA______220;220;42,69
2025;8;7;TARAPACA______220;220;39,85
2025;8;8;ATACAMA_______220;220;46,05
2025;8;8;CARDONES______220;220;46,05
2025;8;8;CHARRUA_______220;220;46,68
2025;8;8;CRUCERO_______220;220;46,05
2025;8;8;P.AZUCAR______220;220;46,05
2025;8;8;P.MONTT_______220;220;49,63
2025;8;8;QUILLOTA______220;220;46,68
2025;8;8;TARAPACA______220;220;46,05
2025;8;9;ATACAMA_______220;220;53,67
2025;8;9;CARDONES______220;220;53,67
2025;8;9;CHARRUA_______220;220;57,32
2025;8;9;CRUCERO_______220;220;53,67
2025;8;9;P.AZUCAR______220;220;53,67
2025;8;9;P.MONTT_______220;220;57,32
2025;8;9;QUILLOTA______220;220;57,32
2025;8;9;TARAPACA______220;220;53,67
2025;8;10;ATACAMA_______220;220;46,41
2025;8;10;CARDONES______220;220;46,41
2025;8;10;CHARRUA_______220;220;48,39
2025;8;10;CRUCERO_______220;220;46,41
2025;8;10;P.AZUCAR______220;220;46,41
2025;8;10;P.MONTT_______220;220;41,05
2025;8;10;QUILLOTA______220;220;48,39
2025;8;10;TARAPACA______220;220;46,41
2025;8;11;ATACAMA_______220;220;49,77
2025;8;11;CARDONES______220;220;49,77
2025;8;11;CHARRUA_______220;220;51,11
2025;8;11;CRUCERO_______220;220;49,77
2025;8;11;P.AZUCAR______220;220;51,11
2025;8;11;P.MONTT_______220;220;43,18
2025;8;11;QUILLOTA______220;220;51,11
2025;8;11;TARAPACA______220;220;49,77
2025;8;12;ATACAMA_______220;220;58,77
2025;8;12;CARDONES______220;220;58,77
2025;8;12;CHARRUA_______220;220;60,86
2025;8;12;CRUCERO_______220;220;58,77
2025;8;12;P.AZUCAR______220;220;60,86
2025;8;12;P.MONTT_______220;220;69,60
2025;8;12;QUILLOTA______220;220;60,86
2025;8;12;TARAPACA______220;220;58,77
2025;8;13;ATACAMA_______220;220;45,90
2025;8;13;CARDONES______220;220;45,90
2025;8;13;CHARRUA_______220;220;45,90
2025;8;13;CRUCERO_______220;220;45,90
2025;8;13;P.AZUCAR______220;220;45,90
2025;8;13;P.MONTT_______220;220;41,19
2025;8;13;QUILLOTA______220;220;45,90
2025;8;13;TARAPACA______220;220;45,90
2025;8;14;ATACAMA_______220;220;49,35
2025;8;14;CARDONES______220;220;49,35
2025;8;14;CHARRUA_______220;220;50,24
2025;8;14;CRUCERO_______220;220;49,35
2025;8;14;P.AZUCAR______220;220;50,24
2025;8;14;P.MONTT_______220;220;49,68
2025;8;14;QUILLOTA______220;220;50,24
2025;8;14;TARAPACA______220;220;49,35
2025;8;15;ATACAMA_______220;220;44,80
2025;8;15;CARDONES______220;220;44,80
2025;8;15;CHARRUA_______220;220;44,80
2025;8;15;CRUCERO_______220;220;44,80
2025;8;15;P.AZUCAR______220;220;44,80
2025;8;15;P.MONTT_______220;220;44,80
2025;8;15;QUILLOTA______220;220;44,80
2025;8;15;TARAPACA______220;220;44,80
2025;8;16;ATACAMA_______220;220;38,49
2025;8;16;CARDONES______220;220;38,49
2025;8;16;CHARRUA_______220;220;38,49
2025;8;16;CRUCERO_______220;220;38,49
2025;8;16;P.AZUCAR______220;220;38,49
2025;8;16;P.MONTT_______220;220;38,49
2025;8;16;QUILLOTA______220;220;38,49
2025;8;16;TARAPACA______220;220;38,49
2025;8;17;ATACAMA_______220;220;50,33
2025;8;17;CARDONES______220;220;50,33
2025;8;17;CHARRUA_______220;220;52,97
2025;8;17;CRUCERO_______220;220;50,33
2025;8;17;P.AZUCAR______220;220;50,33
2025;8;17;P.MONTT_______220;220;52,97
2025;8;17;QUILLOTA______220;220;52,97
2025;8;17;TARAPACA______220;220;50,33
2025;8;18;ATACAMA_______220;220;56,77
2025;8;18;CARDONES______220;220;56,77
2025;8;18;CHARRUA_______220;220;56,02
2025;8;18;CRUCERO_______220;220;56,77
2025;8;18;P.AZUCAR______220;220;56,77
2025;8;18;P.MONTT_______220;220;60,74
2025;8;18;QUILLOTA______220;220;56,02
2025;8;18;TARAPACA______220;220;55,18
2025;8;19;ATACAMA_______220;220;58,94
2025;8;19;CARDONES______220;220;58,94
2025;8;19;CHARRUA_______220;220;60,72
2025;8;19;CRUCERO_______220;220;58,94
2025;8;19;P.AZUCAR______220;220;58,94
2025;8;19;P.MONTT_______220;220;63,43
2025;8;19;QUILLOTA______220;220;60,72
2025;8;19;TARAPACA______220;220;58,94
2025;8;20;ATACAMA_______220;220;50,26
2025;8;20;CARDONES______220;220;50,26
2025;8;20;CHARRUA_______220;220;51,45
2025;8;20;CRUCERO_______220;220;50,26
2025;8;20;P.AZUCAR______220;220;50,26
2025;8;20;P.MONTT_______220;220;50,18
2025;8;20;QUILLOTA______220;220;51,45
2025;8;20;TARAPACA______220;220;50,26
2025;8;21;ATACAMA_______220;220;61,18
2025;8;21;CARDONES______220;220;61,18
2025;8;21;CHARRUA_______220;220;60,59
2025;8;21;CRUCERO_______220;220;61,18
2025;8;21;P.AZUCAR______220;220;61,18
2025;8;21;P.MONTT_______220;220;85,88
2025;8;21;QUILLOTA______220;220;60,59
2025;8;21;TARAPACA______220;220;61,18
2025;8;22;ATACAMA_______220;220;63,01
2025;8;22;CARDONES______220;220;63,01
2025;8;22;CHARRUA_______220;220;103,46
2025;8;22;CRUCERO_______220;220;63,01
2025;8;22;P.AZUCAR______220;220;63,01
2025;8;22;P.MONTT_______220;220;110,10
2025;8;22;QUILLOTA______220;220;103,46
2025;8;22;TARAPACA______220;220;63,01
2025;8;23;ATACAMA_______220;220;53,13
2025;8;23;CARDONES______220;220;53,13
2025;8;23;CHARRUA_______220;220;52,94
2025;8;23;CRUCERO_______220;220;53,13
2025;8;23;P.AZUCAR______220;220;53,13
2025;8;23;P.MONTT_______220;220;52,94
2025;8;23;QUILLOTA______220;220;52,94
2025;8;23;TARAPACA______220;220;53,13
2025;8;24;ATACAMA_______220;220;42,47
2025;8;24;CARDONES______220;220;42,47
2025;8;24;CHARRUA_______220;220;42,47
2025;8;24;CRUCERO_______220;220;42,47
2025;8;24;P.AZUCAR______220;220;42,47
2025;8;24;P.MONTT_______220;220;38,82
2025;8;24;QUILLOTA______220;220;42,47
2025;8;24;TARAPACA______220;220;42,47
2025;8;25;ATACAMA_______220;220;51,35
2025;8;25;CARDONES______220;220;51,35
2025;8;25;CHARRUA_______220;220;51,35
2025;8;25;CRUCERO_______220;220;51,35
2025;8;25;P.AZUCAR______220;220;51,35
2025;8;25;P.MONTT_______220;220;40,84
2025;8;25;QUILLOTA______220;220;51,35
2025;8;25;TARAPACA______220;220;51,35
2025;8;26;ATACAMA_______220;220;61,77
2025;8;26;CARDONES______220;220;61,77
2025;8;26;CHARRUA_______220;220;61,77
2025;8;26;CRUCERO_______220;220;61,77
2025;8;26;P.AZUCAR______220;220;61,77
2025;8;26;P.MONTT_______220;220;20,35
2025;8;26;QUILLOTA______220;220;61,77
2025;8;26;TARAPACA______220;220;61,77
2025;8;27;ATACAMA_______220;220;63,30
2025;8;27;CARDONES______220;220;63,30
2025;8;27;CHARRUA_______220;220;62,77
2025;8;27;CRUCERO_______220;220;63,30
2025;8;27;P.AZUCAR______220;220;63,30
2025;8;27;P.MONTT_______220;220;64,94
2025;8;27;QUILLOTA______220;220;62,77
2025;8;27;TARAPACA______220;220;63,30
2025;8;28;ATACAMA_______220;220;60,62
2025;8;28;CARDONES______220;220;60,62
2025;8;28;CHARRUA_______220;220;64,10
2025;8;28;CRUCERO_______220;220;60,62
2025;8;28;P.AZUCAR______220;220;60,62
2025;8;28;P.MONTT_______220;220;70,90
2025;8;28;QUILLOTA______220;220;64,10
2025;8;28;TARAPACA______220;220;60,62
2025;8;29;ATACAMA_______220;220;56,08
2025;8;29;CARDONES______220;220;56,08
2025;8;29;CHARRUA_______220;220;63,35
2025;8;29;CRUCERO_______220;220;56,08
2025;8;29;P.AZUCAR______220;220;57,61
2025;8;29;P.MONTT_______220;220;63,35
2025;8;29;QUILLOTA______220;220;63,35
2025;8;29;TARAPACA______220;220;56,08
2025;8;30;ATACAMA_______220;220;54,33
2025;8;30;CARDONES______220;220;54,33
2025;8;30;CHARRUA_______220;220;55,00
2025;8;30;CRUCERO_______220;220;54,33
2025;8;30;P.AZUCAR______220;220;54,33
2025;8;30;P.MONTT_______220;220;55,00
2025;8;30;QUILLOTA______220;220;55,00
2025;8;30;TARAPACA______220;220;54,33
2025;8;31;ATACAMA_______220;220;40,45
2025;8;31;CARDONES______220;220;40,45
2025;8;31;CHARRUA_______220;220;42,23
2025;8;31;CRUCERO_______220;220;40,45
2025;8;31;P.AZUCAR______220;220;40,45
2025;8;31;P.MONTT_______220;220;42,23
2025;8;31;QUILLOTA______220;220;42,23
2025;8;31;TARAPACA______220;220;40,45
