anio;mes;dia;barra;tension;valor
2024;11;13;TARAPACA______220;220;56,35
2024;11;14;ATACAMA_______220;220;66,61
2024;11;14;CARDONES______220;220;65,91
2024;11;14;CHARRUA_______220;220;55,70
2024;11;14;CRUCERO_______220;220;68,64
2024;11;14;P.AZUCAR______220;220;64,82
2024;11;14;P.MONTT_______220;220;47,36
2024;11;14;QUILLOTA______220;220;63,62
2024;11;14;TARAPACA______220;220;73,77
2024;11;15;ATACAMA_______220;220;65,67
2024;11;15;CARDONES______220;220;68,36
2024;11;15;CHARRUA_______220;220;58,10
2024;11;15;CRUCERO_______220;220;67,36
2024;11;15;P.AZUCAR______220;220;65,72
2024;11;15;P.MONTT_______220;220;49,44
2024;11;15;QUILLOTA______220;220;63,93
2024;11;15;TARAPACA______220;220;70,00
2024;11;16;ATACAMA_______220;220;58,53
2024;11;16;CARDONES______220;220;52,43
2024;11;16;CHARRUA_______220;220;13,44
2024;11;16;CRUCERO_______220;220;60,41
2024;11;16;P.AZUCAR______220;220;50,43
2024;11;16;P.MONTT_______220;220;18,95
2024;11;16;QUILLOTA______220;220;49,93
2024;11;16;TARAPACA______220;220;65,24
2024;11;17;ATACAMA_______220;220;61,36
2024;11;17;CARDONES______220;220;53,29
2024;11;17;CHARRUA_______220;220;10,22
2024;11;17;CRUCERO_______220;220;61,77
2024;11;17;P.AZUCAR______220;220;50,27
2024;11;17;P.MONTT_______220;220;4,06
2024;11;17;QUILLOTA______220;220;49,39
2024;11;17;TARAPACA______220;220;66,58
2024;11;18;ATACAMA_______220;220;78,90
2024;11;18;CARDONES______220;220;74,73
2024;11;18;CHARRUA_______220;220;74,61
2024;11;18;CRUCERO_______220;220;79,45
2024;11;18;P.AZUCAR______220;220;72,41
2024;11;18;P.MONTT_______220;220;78,45
2024;11;18;QUILLOTA______220;220;70,24
2024;11;18;TARAPACA______220;220;85,91
2024;11;19;ATACAMA_______220;220;51,05
2024;11;19;CARDONES______220;220;47,92
2024;11;19;CHARRUA_______220;220;43,77
2024;11;19;CRUCERO_______220;220;50,43
2024;11;19;P.AZUCAR______220;220;46,88
2024;11;19;P.MONTT_______220;220;47,53
2024;11;19;QUILLOTA______220;220;46,66
2024;11;19;TARAPACA______220;220;54,61
2024;11;20;ATACAMA_______220;220;72,47
2024;11;20;CARDONES______220;220;64,22
2024;11;20;CHARRUA_______220;220;50,83
2024;11;20;CRUCERO_______220;220;72,46
2024;11;20;P.AZUCAR______220;220;62,12
2024;11;20;P.MONTT_______220;220;56,49
2024;11;20;QUILLOTA______220;220;60,28
2024;11;20;TARAPACA______220;220;71,63
2024;11;21;ATACAMA_______220;220;49,90
2024;11;21;CARDONES______220;220;45,30
2024;11;21;CHARRUA_______220;220;33,64
2024;11;21;CRUCERO_______220;220;49,53
2024;11;21;P.AZUCAR______220;220;43,85
2024;11;21;P.MONTT_______220;220;37,72
2024;11;21;QUILLOTA______220;220;42,53
2024;11;21;TARAPACA______220;220;53,72
2024;11;22;ATACAMA_______220;220;83,09
2024;11;22;CARDONES______220;220;66,36
2024;11;22;CHARRUA_______220;220;53,60
2024;11;22;CRUCERO_______220;220;84,24
2024;11;22;P.AZUCAR______220;220;63,41
2024;11;22;P.MONTT_______220;220;55,00
2024;11;22;QUILLOTA______220;220;61,03
2024;11;22;TARAPACA______220;220;90,86
2024;11;23;ATACAMA_______220;220;97,12
2024;11;23;CARDONES______220;220;83,30
2024;11;23;CHARRUA_______220;220;70,85
2024;11;23;CRUCERO_______220;220;98,04
2024;11;23;P.AZUCAR______220;220;79,27
2024;11;23;P.MONTT_______220;220;58,43
2024;11;23;QUILLOTA______220;220;75,38
2024;11;23;TARAPACA______220;220;106,24
2024;11;24;ATACAMA_______220;220;67,40
2024;11;24;CARDONES______220;220;61,47
2024;11;24;CHARRUA_______220;220;53,41
2024;11;24;CRUCERO_______220;220;66,97
2024;11;24;P.AZUCAR______220;220;58,90
2024;11;24;P.MONTT_______220;220;51,69
2024;11;24;QUILLOTA______220;220;58,62
2024;11;24;TARAPACA______220;220;72,51
2024;11;25;ATACAMA_______220;220;89,31
2024;11;25;CARDONES______220;220;83,51
2024;11;25;CHARRUA_______220;220;73,18
2024;11;25;CRUCERO_______220;220;89,51
2024;11;25;P.AZUCAR______220;220;80,72
2024;11;25;P.MONTT_______220;220;60,70
2024;11;25;QUILLOTA______220;220;78,49
2024;11;25;TARAPACA______220;220;91,51
2024;11;26;ATACAMA_______220;220;61,89
2024;11;26;CARDONES______220;220;53,49
2024;11;26;CHARRUA_______220;220;47,47
2024;11;26;CRUCERO_______220;220;61,44
2024;11;26;P.AZUCAR______220;220;51,23
2024;11;26;P.MONTT_______220;220;73,54
2024;11;26;QUILLOTA______220;220;49,88
2024;11;26;TARAPACA______220;220;66,60
2024;11;27;ATACAMA_______220;220;53,71
2024;11;27;CARDONES______220;220;45,10
2024;11;27;CHARRUA_______220;220;40,72
2024;11;27;CRUCERO_______220;220;53,15
2024;11;27;P.AZUCAR______220;220;43,41
2024;11;27;P.MONTT_______220;220;51,68
2024;11;27;QUILLOTA______220;220;43,23
2024;11;27;TARAPACA______220;220;52,34
2024;11;28;ATACAMA_______220;220;69,62
2024;11;28;CARDONES______220;220;60,40
2024;11;28;CHARRUA_______220;220;52,82
2024;11;28;CRUCERO_______220;220;68,78
2024;11;28;P.AZUCAR______220;220;57,89
2024;11;28;P.MONTT_______220;220;79,15
2024;11;28;QUILLOTA______220;220;56,01
2024;11;28;TARAPACA______220;220;79,44
2024;11;29;ATACAMA_______220;220;51,92
2024;11;29;CARDONES______220;220;49,48
2024;11;29;CHARRUA_______220;220;43,93
2024;11;29;CRUCERO_______220;220;51,60
2024;11;29;P.AZUCAR______220;220;48,06
2024;11;29;P.MONTT_______220;220;27,70
2024;11;29;QUILLOTA______220;220;47,45
2024;11;29;TARAPACA______220;220;63,25
2024;11;30;ATACAMA_______220;220;37,57
2024;11;30;CARDONES______220;220;35,86
2024;11;30;CHARRUA_______220;220;32,01
2024;11;30;CRUCERO_______220;220;37,67
2024;11;30;P.AZUCAR______220;220;34,97
2024;11;30;P.MONTT_______220;220;26,75
2024;11;30;QUILLOTA______220;220;35,36
2024;11;30;TARAPACA______220;220;40,83
