anio;mes;dia;barra;tension;valor
2024;7;12;P.AZUCAR______220;220;50,59
2024;7;12;P.MONTT_______220;220;49,08
2024;7;12;QUILLOTA______220;220;62,07
2024;7;12;TARAPACA______220;220;52,63
2024;7;13;ATACAMA_______220;220;44,01
2024;7;13;CARDONES______220;220;47,05
2024;7;13;CHARRUA_______220;220;49,29
2024;7;13;CRUCERO_______220;220;42,72
2024;7;13;P.AZUCAR______220;220;47,10
2024;7;13;P.MONTT_______220;220;54,34
2024;7;13;QUILLOTA______220;220;51,43
2024;7;13;TARAPACA______220;220;45,52
2024;7;14;ATACAMA_______220;220;42,78
2024;7;14;CARDONES______220;220;41,92
2024;7;14;CHARRUA_______220;220;39,73
2024;7;14;CRUCERO_______220;220;42,45
2024;7;14;P.AZUCAR______220;220;41,86
2024;7;14;P.MONTT_______220;220;38,44
2024;7;14;QUILLOTA______220;220;41,88
2024;7;14;TARAPACA______220;220;44,92
2024;7;15;ATACAMA_______220;220;56,53
2024;7;15;CARDONES______220;220;55,97
2024;7;15;CHARRUA_______220;220;58,87
2024;7;15;CRUCERO_______220;220;55,69
2024;7;15;P.AZUCAR______220;220;56,37
2024;7;15;P.MONTT_______220;220;60,10
2024;7;15;QUILLOTA______220;220;59,88
2024;7;15;TARAPACA______220;220;57,43
2024;7;16;ATACAMA_______220;220;43,79
2024;7;16;CARDONES______220;220;42,25
2024;7;16;CHARRUA_______220;220;39,90
2024;7;16;CRUCERO_______220;220;42,29
2024;7;16;P.AZUCAR______220;220;42,02
2024;7;16;P.MONTT_______220;220;41,44
2024;7;16;QUILLOTA______220;220;42,17
2024;7;16;TARAPACA______220;220;44,50
2024;7;17;ATACAMA_______220;220;63,40
2024;7;17;CARDONES______220;220;62,43
2024;7;17;CHARRUA_______220;220;63,31
2024;7;17;CRUCERO_______220;220;62,43
2024;7;17;P.AZUCAR______220;220;62,53
2024;7;17;P.MONTT_______220;220;62,76
2024;7;17;QUILLOTA______220;220;64,77
2024;7;17;TARAPACA______220;220;64,63
2024;7;18;ATACAMA_______220;220;52,41
2024;7;18;CARDONES______220;220;52,17
2024;7;18;CHARRUA_______220;220;53,14
2024;7;18;CRUCERO_______220;220;51,46
2024;7;18;P.AZUCAR______220;220;53,32
2024;7;18;P.MONTT_______220;220;51,75
2024;7;18;QUILLOTA______220;220;57,73
2024;7;18;TARAPACA______220;220;53,17
2024;7;19;ATACAMA_______220;220;56,86
2024;7;19;CARDONES______220;220;56,94
2024;7;19;CHARRUA_______220;220;50,06
2024;7;19;CRUCERO_______220;220;56,19
2024;7;19;P.AZUCAR______220;220;57,47
2024;7;19;P.MONTT_______220;220;44,46
2024;7;19;QUILLOTA______220;220;57,03
2024;7;19;TARAPACA______220;220;57,83
2024;7;20;ATACAMA_______220;220;64,24
2024;7;20;CARDONES______220;220;63,45
2024;7;20;CHARRUA_______220;220;53,82
2024;7;20;CRUCERO_______220;220;63,45
2024;7;20;P.AZUCAR______220;220;63,70
2024;7;20;P.MONTT_______220;220;79,66
2024;7;20;QUILLOTA______220;220;62,89
2024;7;20;TARAPACA______220;220;66,53
2024;7;21;ATACAMA_______220;220;71,27
2024;7;21;CARDONES______220;220;68,70
2024;7;21;CHARRUA_______220;220;61,74
2024;7;21;CRUCERO_______220;220;70,32
2024;7;21;P.AZUCAR______220;220;68,04
2024;7;21;P.MONTT_______220;220;72,56
2024;7;21;QUILLOTA______220;220;65,64
2024;7;21;TARAPACA______220;220;74,01
2024;7;22;ATACAMA_______220;220;70,86
2024;7;22;CARDONES______220;220;67,87
2024;7;22;CHARRUA_______220;220;61,81
2024;7;22;CRUCERO_______220;220;70,04
2024;7;22;P.AZUCAR______220;220;66,89
2024;7;22;P.MONTT_______220;220;70,08
2024;7;22;QUILLOTA______220;220;63,92
2024;7;22;TARAPACA______220;220;74,45
2024;7;23;ATACAMA_______220;220;65,55
2024;7;23;CARDONES______220;220;64,23
2024;7;23;CHARRUA_______220;220;59,64
2024;7;23;CRUCERO_______220;220;65,45
2024;7;23;P.AZUCAR______220;220;64,07
2024;7;23;P.MONTT_______220;220;58,75
2024;7;23;QUILLOTA______220;220;63,08
2024;7;23;TARAPACA______220;220;69,18
2024;7;24;ATACAMA_______220;220;57,30
2024;7;24;CARDONES______220;220;54,82
2024;7;24;CHARRUA_______220;220;51,72
2024;7;24;CRUCERO_______220;220;56,63
2024;7;24;P.AZUCAR______220;220;54,24
2024;7;24;P.MONTT_______220;220;48,98
2024;7;24;QUILLOTA______220;220;54,42
2024;7;24;TARAPACA______220;220;59,97
2024;7;25;ATACAMA_______220;220;63,22
2024;7;25;CARDONES______220;220;61,01
2024;7;25;CHARRUA_______220;220;59,46
2024;7;25;CRUCERO_______220;220;62,62
2024;7;25;P.AZUCAR______220;220;61,97
2024;7;25;P.MONTT_______220;220;63,00
2024;7;25;QUILLOTA______220;220;62,92
2024;7;25;TARAPACA______220;220;66,60
2024;7;26;ATACAMA_______220;220;51,77
2024;7;26;CARDONES______220;220;49,02
2024;7;26;CHARRUA_______220;220;45,04
2024;7;26;CRUCERO_______220;220;51,66
2024;7;26;P.AZUCAR______220;220;51,03
2024;7;26;P.MONTT_______220;220;45,09
2024;7;26;QUILLOTA______220;220;47,94
2024;7;26;TARAPACA______220;220;55,22
2024;7;27;ATACAMA_______220;220;37,15
2024;7;27;CARDONES______220;220;37,51
2024;7;27;CHARRUA_______220;220;38,35
2024;7;27;CRUCERO_______220;220;38,08
2024;7;27;P.AZUCAR______220;220;37,20
2024;7;27;P.MONTT_______220;220;44,63
2024;7;27;QUILLOTA______220;220;41,89
2024;7;27;TARAPACA______220;220;40,86
2024;7;28;ATACAMA_______220;220;60,78
2024;7;28;CARDONES______220;220;58,32
2024;7;28;CHARRUA_______220;220;50,56
2024;7;28;CRUCERO_______220;220;60,91
2024;7;28;P.AZUCAR______220;220;56,87
2024;7;28;P.MONTT_______220;220;17,62
2024;7;28;QUILLOTA______220;220;56,18
2024;7;28;TARAPACA______220;220;65,30
2024;7;29;ATACAMA_______220;220;71,12
2024;7;29;CARDONES______220;220;72,33
2024;7;29;CHARRUA_______220;220;67,54
2024;7;29;CRUCERO_______220;220;71,99
2024;7;29;P.AZUCAR______220;220;73,04
2024;7;29;P.MONTT_______220;220;97,68
2024;7;29;QUILLOTA______220;220;72,20
2024;7;29;TARAPACA______220;220;72,20
2024;7;30;ATACAMA_______220;220;77,99
2024;7;30;CARDONES______220;220;79,04
2024;7;30;CHARRUA_______220;220;70,50
2024;7;30;CRUCERO_______220;220;79,66
2024;7;30;P.AZUCAR______220;220;79,18
2024;7;30;P.MONTT_______220;220;76,86
2024;7;30;QUILLOTA______220;220;74,34
2024;7;30;TARAPACA______220;220;85,21
2024;7;31;ATACAMA_______220;220;69,15
2024;7;31;CARDONES______220;220;68,38
2024;7;31;CHARRUA_______220;220;62,87
2024;7;31;CRUCERO_______220;220;70,03
2024;7;31;P.AZUCAR______220;220;67,89
2024;7;31;P.MONTT_______220;220;39,53
2024;7;31;QUILLOTA______220;220;66,67
2024;7;31;TARAPACA______220;220;74,87
