anio;mes;dia;barra;tension;valor
2024;1;21;QUILLOTA______220;220;43,79
2024;1;4;QUILLOTA______220;220;40,42
2024;1;31;P.AZUCAR______220;220;47,74
2024;1;17;QUILLOTA______220;220;32,08
2024;1;17;TARAPACA______220;220;36,89
2024;1;17;CARDONES______220;220;33,85
2024;1;13;CHARRUA_______220;220;26,14
2024;1;30;CHARRUA_______220;220;46,07
2024;1;19;CRUCERO_______220;220;36,98
2024;1;14;P.AZUCAR______220;220;29,72
2024;1;16;P.MONTT_______220;220;58,03
2024;1;2;CRUCERO_______220;220;40,47
2024;1;23;ATACAMA_______220;220;42,66
2024;1;6;ATACAMA_______220;220;47,07
2024;1;26;QUILLOTA______220;220;54,70
2024;1;9;QUILLOTA______220;220;31,38
2024;1;25;TARAPACA______220;220;52,15
2024;1;9;CARDONES______220;220;32,92
2024;1;8;TARAPACA______220;220;34,04
2024;1;26;CARDONES______220;220;50,04
2024;1;5;CHARRUA_______220;220;48,38
2024;1;22;CHARRUA_______220;220;74,32
2024;1;25;P.MONTT_______220;220;161,68
2024;1;5;P.AZUCAR______220;220;46,21
2024;1;27;CRUCERO_______220;220;46,86
2024;1;15;ATACAMA_______220;220;36,50
2024;1;22;P.AZUCAR______220;220;77,44
2024;1;8;P.MONTT_______220;220;50,78
2024;1;10;CRUCERO_______220;220;32,73
2024;1;18;QUILLOTA______220;220;33,12
2024;1;15;P.AZUCAR______220;220;34,96
2024;1;1;QUILLOTA______220;220;25,72
2024;1;16;CARDONES______220;220;33,70
2024;1;1;TARAPACA______220;220;29,62
2024;1;20;CRUCERO_______220;220;38,33
2024;1;14;CHARRUA_______220;220;24,61
2024;1;18;TARAPACA______220;220;37,38
2024;1;3;CRUCERO_______220;220;38,10
2024;1;24;ATACAMA_______220;220;42,19
2024;1;7;ATACAMA_______220;220;35,86
2024;1;31;CHARRUA_______220;220;51,15
2024;1;15;P.MONTT_______220;220;62,21
2024;1;27;QUILLOTA______220;220;42,86
2024;1;6;P.AZUCAR______220;220;46,17
2024;1;10;QUILLOTA______220;220;30,04
2024;1;23;P.AZUCAR______220;220;43,38
2024;1;8;CARDONES______220;220;31,40
2024;1;9;TARAPACA______220;220;35,43
2024;1;25;CARDONES______220;220;48,20
2024;1;26;TARAPACA______220;220;53,45
2024;1;28;CRUCERO_______220;220;39,54
2024;1;16;ATACAMA_______220;220;33,71
2024;1;11;CRUCERO_______220;220;30,25
2024;1;6;CHARRUA_______220;220;42,47
2024;1;23;CHARRUA_______220;220;55,81
2024;1;24;P.MONTT_______220;220;145,08
2024;1;7;P.MONTT_______220;220;31,35
2024;1;17;CRUCERO_______220;220;35,88
2024;1;29;ATACAMA_______220;220;61,60
2024;1;12;ATACAMA_______220;220;35,71
2024;1;31;P.MONTT_______220;220;151,57
2024;1;15;QUILLOTA______220;220;34,74
2024;1;19;TARAPACA______220;220;38,00
2024;1;12;P.AZUCAR______220;220;34,30
2024;1;14;P.MONTT_______220;220;41,92
2024;1;19;CARDONES______220;220;35,51
2024;1;2;CARDONES______220;220;38,26
2024;1;2;TARAPACA______220;220;41,70
2024;1;15;CHARRUA_______220;220;32,30
2024;1;29;P.AZUCAR______220;220;62,37
2024;1;25;CRUCERO_______220;220;50,77
2024;1;21;ATACAMA_______220;220;44,05
2024;1;8;CRUCERO_______220;220;32,98
2024;1;4;ATACAMA_______220;220;42,40
2024;1;24;QUILLOTA______220;220;36,80
2024;1;3;P.AZUCAR______220;220;35,32
2024;1;23;P.MONTT_______220;220;122,11
2024;1;7;QUILLOTA______220;220;33,71
2024;1;27;TARAPACA______220;220;48,31
2024;1;20;P.AZUCAR______220;220;36,73
2024;1;6;P.MONTT_______220;220;53,55
2024;1;11;CARDONES______220;220;28,85
2024;1;10;TARAPACA______220;220;33,73
2024;1;28;CARDONES______220;220;37,13
2024;1;7;CHARRUA_______220;220;31,09
2024;1;24;CHARRUA_______220;220;33,45
2024;1;30;ATACAMA_______220;220;45,08
2024;1;13;ATACAMA_______220;220;36,86
2024;1;21;P.MONTT_______220;220;11,28
2024;1;4;P.MONTT_______220;220;113,50
2024;1;16;QUILLOTA______220;220;32,80
2024;1;18;CARDONES______220;220;34,80
2024;1;1;CARDONES______220;220;27,06
2024;1;3;TARAPACA______220;220;39,29
2024;1;30;P.MONTT_______220;220;145,44
2024;1;13;P.MONTT_______220;220;43,82
2024;1;30;P.AZUCAR______220;220;42,68
2024;1;18;CRUCERO_______220;220;36,37
2024;1;20;TARAPACA______220;220;39,45
2024;1;16;CHARRUA_______220;220;30,22
2024;1;13;P.AZUCAR______220;220;33,86
2024;1;1;CRUCERO_______220;220;28,68
2024;1;22;ATACAMA_______220;220;68,93
2024;1;9;CRUCERO_______220;220;34,36
2024;1;8;CHARRUA_______220;220;28,13
2024;1;25;CHARRUA_______220;220;53,56
2024;1;5;ATACAMA_______220;220;44,70
2024;1;25;QUILLOTA______220;220;55,33
2024;1;8;QUILLOTA______220;220;30,29
2024;1;10;CARDONES______220;220;31,35
2024;1;11;TARAPACA______220;220;31,15
2024;1;27;CARDONES______220;220;44,36
2024;1;22;P.MONTT_______220;220;107,42
2024;1;5;P.MONTT_______220;220;86,79
2024;1;31;ATACAMA_______220;220;49,57
2024;1;4;P.AZUCAR______220;220;41,34
2024;1;26;CRUCERO_______220;220;52,08
2024;1;28;TARAPACA______220;220;40,76
2024;1;14;ATACAMA_______220;220;33,28
2024;1;21;P.AZUCAR______220;220;44,82
2024;1;30;CARDONES______220;220;43,67
2024;1;17;CHARRUA_______220;220;27,82
2024;1;30;TARAPACA______220;220;46,81
2024;1;15;CRUCERO_______220;220;37,30
2024;1;1;P.AZUCAR______220;220;26,17
2024;1;18;P.AZUCAR______220;220;33,85
2024;1;27;ATACAMA_______220;220;41,58
2024;1;20;P.MONTT_______220;220;9,03
2024;1;10;ATACAMA_______220;220;33,36
2024;1;3;P.MONTT_______220;220;121,53
2024;1;10;P.AZUCAR______220;220;30,53
2024;1;27;P.AZUCAR______220;220;43,67
2024;1;30;QUILLOTA______220;220;48,34
2024;1;13;QUILLOTA______220;220;33,19
2024;1;21;TARAPACA______220;220;48,40
2024;1;21;CARDONES______220;220;45,60
2024;1;4;CARDONES______220;220;42,04
2024;1;4;TARAPACA______220;220;45,15
2024;1;22;CARDONES______220;220;71,92
2024;1;9;CHARRUA_______220;220;24,98
2024;1;26;CHARRUA_______220;220;52,81
2024;1;29;P.MONTT_______220;220;161,52
2024;1;23;CRUCERO_______220;220;45,25
2024;1;9;P.AZUCAR______220;220;31,97
2024;1;12;P.MONTT_______220;220;69,25
2024;1;6;CRUCERO_______220;220;49,99
2024;1;26;P.AZUCAR______220;220;49,46
2024;1;19;ATACAMA_______220;220;36,72
2024;1;2;ATACAMA_______220;220;41,35
2024;1;22;QUILLOTA______220;220;81,24
2024;1;5;QUILLOTA______220;220;50,96
2024;1;29;TARAPACA______220;220;67,49
2024;1;13;CARDONES______220;220;34,82
2024;1;12;TARAPACA______220;220;37,25
2024;1;19;P.MONTT_______220;220;20,34
2024;1;31;TARAPACA______220;220;51,09
2024;1;2;P.MONTT_______220;220;102,98
2024;1;16;CRUCERO_______220;220;35,77
2024;1;1;CHARRUA_______220;220;21,87
2024;1;14;TARAPACA______220;220;33,72
2024;1;18;CHARRUA_______220;220;30,82
2024;1;28;ATACAMA_______220;220;36,96
2024;1;11;ATACAMA_______220;220;28,95
2024;1;11;P.AZUCAR______220;220;28,17
2024;1;28;P.AZUCAR______220;220;36,15
2024;1;31;QUILLOTA______220;220;53,59
2024;1;14;QUILLOTA______220;220;28,77
2024;1;20;CARDONES______220;220;37,36
2024;1;3;CARDONES______220;220;36,26
2024;1;5;TARAPACA______220;220;50,74
2024;1;24;CRUCERO_______220;220;40,93
2024;1;22;TARAPACA______220;220;76,39
2024;1;7;CRUCERO_______220;220;36,62
2024;1;20;ATACAMA_______220;220;37,70
2024;1;10;CHARRUA_______220;220;25,77
2024;1;3;ATACAMA_______220;220;39,17
2024;1;27;CHARRUA_______220;220;40,20
2024;1;28;P.MONTT_______220;220;56,16
2024;1;11;P.MONTT_______220;220;55,50
2024;1;23;QUILLOTA______220;220;58,03
2024;1;2;P.AZUCAR______220;220;37,21
2024;1;6;QUILLOTA______220;220;45,26
2024;1;19;P.AZUCAR______220;220;34,69
2024;1;12;CARDONES______220;220;35,00
2024;1;13;TARAPACA______220;220;37,27
2024;1;29;CARDONES______220;220;63,13
