anio;mes;dia;barra;tension;valor
2024;8;21;CHARRUA_______220;220;58,90
2024;8;21;CRUCERO_______220;220;57,37
2024;8;21;P.AZUCAR______220;220;57,46
2024;8;21;P.MONTT_______220;220;122,79
2024;8;21;QUILLOTA______220;220;61,19
2024;8;21;TARAPACA______220;220;61,68
2024;8;22;ATACAMA_______220;220;51,11
2024;8;22;CARDONES______220;220;52,37
2024;8;22;CHARRUA_______220;220;54,37
2024;8;22;CRUCERO_______220;220;53,20
2024;8;22;P.AZUCAR______220;220;52,86
2024;8;22;P.MONTT_______220;220;85,45
2024;8;22;QUILLOTA______220;220;56,17
2024;8;22;TARAPACA______220;220;57,54
2024;8;23;ATACAMA_______220;220;40,34
2024;8;23;CARDONES______220;220;41,30
2024;8;23;CHARRUA_______220;220;45,75
2024;8;23;CRUCERO_______220;220;41,18
2024;8;23;P.AZUCAR______220;220;40,14
2024;8;23;P.MONTT_______220;220;82,49
2024;8;23;QUILLOTA______220;220;46,93
2024;8;23;TARAPACA______220;220;43,97
2024;8;24;ATACAMA_______220;220;46,20
2024;8;24;CARDONES______220;220;45,26
2024;8;24;CHARRUA_______220;220;43,06
2024;8;24;CRUCERO_______220;220;46,55
2024;8;24;P.AZUCAR______220;220;44,98
2024;8;24;P.MONTT_______220;220;46,11
2024;8;24;QUILLOTA______220;220;45,59
2024;8;24;TARAPACA______220;220;49,84
2024;8;25;ATACAMA_______220;220;50,02
2024;8;25;CARDONES______220;220;49,48
2024;8;25;CHARRUA_______220;220;45,53
2024;8;25;CRUCERO_______220;220;50,57
2024;8;25;P.AZUCAR______220;220;49,21
2024;8;25;P.MONTT_______220;220;44,94
2024;8;25;QUILLOTA______220;220;49,28
2024;8;25;TARAPACA______220;220;53,86
2024;8;26;ATACAMA_______220;220;49,71
2024;8;26;CARDONES______220;220;50,53
2024;8;26;CHARRUA_______220;220;48,82
2024;8;26;CRUCERO_______220;220;51,50
2024;8;26;P.AZUCAR______220;220;50,46
2024;8;26;P.MONTT_______220;220;64,08
2024;8;26;QUILLOTA______220;220;51,81
2024;8;26;TARAPACA______220;220;51,64
2024;8;27;ATACAMA_______220;220;56,46
2024;8;27;CARDONES______220;220;60,05
2024;8;27;CHARRUA_______220;220;53,19
2024;8;27;CRUCERO_______220;220;60,45
2024;8;27;P.AZUCAR______220;220;60,14
2024;8;27;P.MONTT_______220;220;79,54
2024;8;27;QUILLOTA______220;220;60,26
2024;8;27;TARAPACA______220;220;65,16
2024;8;28;ATACAMA_______220;220;49,96
2024;8;28;CARDONES______220;220;54,29
2024;8;28;CHARRUA_______220;220;48,90
2024;8;28;CRUCERO_______220;220;54,85
2024;8;28;P.AZUCAR______220;220;54,49
2024;8;28;P.MONTT_______220;220;31,49
2024;8;28;QUILLOTA______220;220;54,25
2024;8;28;TARAPACA______220;220;66,62
2024;8;29;ATACAMA_______220;220;55,11
2024;8;29;CARDONES______220;220;64,69
2024;8;29;CHARRUA_______220;220;63,22
2024;8;29;CRUCERO_______220;220;59,98
2024;8;29;P.AZUCAR______220;220;65,92
2024;8;29;P.MONTT_______220;220;73,37
2024;8;29;QUILLOTA______220;220;66,90
2024;8;29;TARAPACA______220;220;64,24
2024;8;30;ATACAMA_______220;220;62,52
2024;8;30;CARDONES______220;220;61,53
2024;8;30;CHARRUA_______220;220;61,92
2024;8;30;CRUCERO_______220;220;66,48
2024;8;30;P.AZUCAR______220;220;62,55
2024;8;30;P.MONTT_______220;220;85,86
2024;8;30;QUILLOTA______220;220;64,17
2024;8;30;TARAPACA______220;220;71,42
2024;8;31;ATACAMA_______220;220;67,74
2024;8;31;CARDONES______220;220;68,44
2024;8;31;CHARRUA_______220;220;61,69
2024;8;31;CRUCERO_______220;220;69,47
2024;8;31;P.AZUCAR______220;220;64,67
2024;8;31;P.MONTT_______220;220;64,79
2024;8;31;QUILLOTA______220;220;65,50
2024;8;31;TARAPACA______220;220;74,46
