anio;mes;dia;barra;tension;valor
2024;3;27;P.AZUCAR______220;220;49,79
2024;3;9;TARAPACA______220;220;45,11
2024;3;14;CHARRUA_______220;220;36,52
2024;3;31;CHARRUA_______220;220;45,17
2024;3;20;ATACAMA_______220;220;62,59
2024;3;15;CRUCERO_______220;220;44,03
2024;3;3;ATACAMA_______220;220;38,70
2024;3;28;P.MONTT_______220;220;69,16
2024;3;11;P.MONTT_______220;220;39,81
2024;3;16;CARDONES______220;220;50,95
2024;3;23;QUILLOTA______220;220;51,13
2024;3;16;ATACAMA_______220;220;51,71
2024;3;2;TARAPACA______220;220;49,89
2024;3;19;CARDONES______220;220;59,25
2024;3;2;CARDONES______220;220;46,73
2024;3;6;CHARRUA_______220;220;42,26
2024;3;23;CHARRUA_______220;220;50,91
2024;3;19;QUILLOTA______220;220;56,50
2024;3;19;TARAPACA______220;220;62,83
2024;3;2;QUILLOTA______220;220;45,45
2024;3;1;P.MONTT_______220;220;114,23
2024;3;21;CRUCERO_______220;220;68,84
2024;3;25;ATACAMA_______220;220;42,90
2024;3;18;P.MONTT_______220;220;88,84
2024;3;16;P.AZUCAR______220;220;50,34
2024;3;4;CRUCERO_______220;220;49,21
2024;3;12;CRUCERO_______220;220;45,05
2024;3;10;TARAPACA______220;220;45,75
2024;3;8;ATACAMA_______220;220;39,14
2024;3;11;CARDONES______220;220;45,16
2024;3;28;QUILLOTA______220;220;53,95
2024;3;28;CARDONES______220;220;54,46
2024;3;11;QUILLOTA______220;220;42,87
2024;3;27;TARAPACA______220;220;53,29
2024;3;15;CHARRUA_______220;220;39,77
2024;3;7;CHARRUA_______220;220;41,91
2024;3;24;CHARRUA_______220;220;36,70
2024;3;27;P.MONTT_______220;220;59,59
2024;3;7;P.AZUCAR______220;220;44,14
2024;3;29;CRUCERO_______220;220;57,16
2024;3;10;P.MONTT_______220;220;37,57
2024;3;17;ATACAMA_______220;220;45,34
2024;3;24;P.AZUCAR______220;220;38,62
2024;3;18;CARDONES______220;220;59,63
2024;3;1;CARDONES______220;220;45,00
2024;3;20;QUILLOTA______220;220;74,60
2024;3;20;TARAPACA______220;220;64,73
2024;3;3;QUILLOTA______220;220;38,62
2024;3;3;TARAPACA______220;220;43,55
2024;3;16;CHARRUA_______220;220;48,03
2024;3;17;P.MONTT_______220;220;52,57
2024;3;22;CRUCERO_______220;220;91,23
2024;3;26;ATACAMA_______220;220;52,01
2024;3;17;P.AZUCAR______220;220;42,25
2024;3;5;CRUCERO_______220;220;44,13
2024;3;9;ATACAMA_______220;220;44,37
2024;3;10;CARDONES______220;220;42,87
2024;3;29;QUILLOTA______220;220;55,07
2024;3;27;CARDONES______220;220;50,18
2024;3;12;QUILLOTA______220;220;41,52
2024;3;28;TARAPACA______220;220;56,58
2024;3;11;TARAPACA______220;220;47,90
2024;3;26;P.MONTT_______220;220;75,26
2024;3;9;P.MONTT_______220;220;38,42
2024;3;8;CHARRUA_______220;220;38,54
2024;3;25;CHARRUA_______220;220;44,09
2024;3;8;P.AZUCAR______220;220;40,10
2024;3;30;CRUCERO_______220;220;46,37
2024;3;18;ATACAMA_______220;220;60,54
2024;3;25;P.AZUCAR______220;220;45,63
2024;3;13;CRUCERO_______220;220;41,26
2024;3;1;ATACAMA_______220;220;43,26
