anio;mes;dia;barra;tension;valor
2024;6;11;QUILLOTA______220;220;63,96
2024;6;21;ATACAMA_______220;220;64,32
2024;6;4;ATACAMA_______220;220;76,38
2024;6;7;CARDONES______220;220;49,00
2024;6;24;TARAPACA______220;220;56,88
2024;6;24;QUILLOTA______220;220;55,32
2024;6;7;TARAPACA______220;220;50,88
2024;6;11;CHARRUA_______220;220;59,49
2024;6;7;QUILLOTA______220;220;48,66
2024;6;24;CARDONES______220;220;46,29
2024;6;20;CHARRUA_______220;220;35,03
2024;6;6;P.MONTT_______220;220;39,05
2024;6;21;P.AZUCAR______220;220;60,09
2024;6;26;CRUCERO_______220;220;48,41
2024;6;30;ATACAMA_______220;220;39,12
2024;6;9;CRUCERO_______220;220;48,77
2024;6;4;P.AZUCAR______220;220;74,15
2024;6;23;P.MONTT_______220;220;28,16
2024;6;13;ATACAMA_______220;220;49,74
2024;6;15;TARAPACA______220;220;55,56
2024;6;16;QUILLOTA______220;220;41,27
2024;6;16;CARDONES______220;220;40,75
2024;6;3;CHARRUA_______220;220;83,60
2024;6;12;CHARRUA_______220;220;40,68
2024;6;29;CHARRUA_______220;220;26,71
2024;6;29;P.AZUCAR______220;220;40,55
2024;6;15;P.MONTT_______220;220;26,09
2024;6;22;ATACAMA_______220;220;71,10
2024;6;17;CRUCERO_______220;220;75,93
2024;6;5;ATACAMA_______220;220;68,94
2024;6;12;P.AZUCAR______220;220;44,42
2024;6;6;CARDONES______220;220;55,70
2024;6;22;P.AZUCAR______220;220;66,91
2024;6;25;QUILLOTA______220;220;44,24
2024;6;8;TARAPACA______220;220;42,64
2024;6;8;QUILLOTA______220;220;40,40
2024;6;23;CARDONES______220;220;30,05
2024;6;22;P.MONTT_______220;220;61,93
2024;6;4;CHARRUA_______220;220;73,85
2024;6;5;P.MONTT_______220;220;47,52
2024;6;21;CHARRUA_______220;220;55,98
2024;6;25;TARAPACA______220;220;50,21
2024;6;27;CRUCERO_______220;220;44,90
2024;6;10;CRUCERO_______220;220;58,48
2024;6;5;P.AZUCAR______220;220;68,39
2024;6;14;ATACAMA_______220;220;52,43
2024;6;30;P.AZUCAR______220;220;34,89
2024;6;16;TARAPACA______220;220;43,66
2024;6;17;QUILLOTA______220;220;79,65
2024;6;15;CARDONES______220;220;53,64
2024;6;14;P.MONTT_______220;220;43,12
2024;6;13;CHARRUA_______220;220;45,66
2024;6;30;CHARRUA_______220;220;27,41
2024;6;23;ATACAMA_______220;220;45,67
2024;6;18;CRUCERO_______220;220;67,45
2024;6;13;P.AZUCAR______220;220;45,30
2024;6;6;ATACAMA_______220;220;58,43
2024;6;1;CRUCERO_______220;220;50,07
2024;6;24;CRUCERO_______220;220;55,03
2024;6;7;CRUCERO_______220;220;49,15
2024;6;12;P.MONTT_______220;220;5,32
2024;6;19;ATACAMA_______220;220;58,56
2024;6;2;ATACAMA_______220;220;56,75
2024;6;9;CARDONES______220;220;48,08
2024;6;26;TARAPACA______220;220;50,36
2024;6;19;P.AZUCAR______220;220;58,63
2024;6;22;QUILLOTA______220;220;68,32
2024;6;21;P.MONTT_______220;220;40,01
2024;6;9;TARAPACA______220;220;50,35
2024;6;2;P.AZUCAR______220;220;56,05
2024;6;26;CARDONES______220;220;40,10
2024;6;5;CHARRUA_______220;220;64,80
2024;6;5;QUILLOTA______220;220;67,88
2024;6;22;CHARRUA_______220;220;63,63
2024;6;28;ATACAMA_______220;220;43,86
2024;6;15;CRUCERO_______220;220;53,58
2024;6;4;P.MONTT_______220;220;55,97
2024;6;11;ATACAMA_______220;220;61,58
2024;6;1;P.AZUCAR______220;220;49,41
2024;6;1;CARDONES______220;220;49,44
2024;6;27;P.AZUCAR______220;220;44,90
2024;6;30;P.MONTT_______220;220;17,25
2024;6;14;QUILLOTA______220;220;54,53
2024;6;17;TARAPACA______220;220;78,52
2024;6;13;P.MONTT_______220;220;29,37
2024;6;10;P.AZUCAR______220;220;58,87
2024;6;18;CARDONES______220;220;64,99
2024;6;14;CHARRUA_______220;220;50,31
2024;6;8;CRUCERO_______220;220;41,11
2024;6;20;ATACAMA_______220;220;44,85
2024;6;3;ATACAMA_______220;220;65,66
2024;6;28;P.MONTT_______220;220;33,39
2024;6;8;CARDONES______220;220;40,28
2024;6;11;P.MONTT_______220;220;32,60
2024;6;23;QUILLOTA______220;220;31,03
2024;6;10;TARAPACA______220;220;59,99
2024;6;3;P.AZUCAR______220;220;68,35
2024;6;25;CARDONES______220;220;42,52
2024;6;6;QUILLOTA______220;220;55,15
2024;6;6;CHARRUA_______220;220;52,56
2024;6;23;CHARRUA_______220;220;29,31
2024;6;27;TARAPACA______220;220;46,62
2024;6;20;P.AZUCAR______220;220;45,01
2024;6;25;CRUCERO_______220;220;48,25
2024;6;29;ATACAMA_______220;220;41,90
2024;6;16;CRUCERO_______220;220;41,95
2024;6;12;ATACAMA_______220;220;47,24
2024;6;20;P.MONTT_______220;220;0,18
2024;6;3;P.MONTT_______220;220;81,50
2024;6;15;QUILLOTA______220;220;54,07
2024;6;18;TARAPACA______220;220;69,58
2024;6;11;P.AZUCAR______220;220;63,97
2024;6;17;CARDONES______220;220;71,83
2024;6;1;TARAPACA______220;220;51,90
2024;6;29;P.MONTT_______220;220;20,96
2024;6;28;P.AZUCAR______220;220;43,58
2024;6;15;CHARRUA_______220;220;28,69
2024;6;24;CHARRUA_______220;220;52,40
2024;6;10;P.MONTT_______220;220;10,13
2024;6;25;P.AZUCAR______220;220;42,57
2024;6;22;CRUCERO_______220;220;70,85
2024;6;5;CRUCERO_______220;220;66,75
2024;6;8;P.AZUCAR______220;220;40,21
2024;6;27;P.MONTT_______220;220;24,16
2024;6;17;ATACAMA_______220;220;71,81
2024;6;11;CARDONES______220;220;62,72
2024;6;20;QUILLOTA______220;220;46,03
2024;6;11;TARAPACA______220;220;63,74
2024;6;28;CARDONES______220;220;43,76
2024;6;28;TARAPACA______220;220;44,45
2024;6;7;CHARRUA_______220;220;45,57
2024;6;3;QUILLOTA______220;220;84,84
2024;6;2;P.MONTT_______220;220;52,89
2024;6;16;CHARRUA_______220;220;31,05
2024;6;29;CARDONES______220;220;40,70
2024;6;30;CRUCERO_______220;220;38,04
2024;6;26;ATACAMA_______220;220;48,16
2024;6;19;P.MONTT_______220;220;99,05
2024;6;13;CRUCERO_______220;220;48,50
2024;6;16;P.AZUCAR______220;220;40,65
2024;6;9;ATACAMA_______220;220;48,95
2024;6;4;CRUCERO_______220;220;72,09
2024;6;2;TARAPACA______220;220;57,74
2024;6;29;QUILLOTA______220;220;40,43
2024;6;3;CARDONES______220;220;66,91
2024;6;12;QUILLOTA______220;220;44,41
2024;6;19;TARAPACA______220;220;63,52
2024;6;20;CARDONES______220;220;44,86
2024;6;26;P.MONTT_______220;220;9,92
2024;6;8;CHARRUA_______220;220;32,71
2024;6;25;CHARRUA_______220;220;40,67
2024;6;21;TARAPACA______220;220;66,49
2024;6;9;P.MONTT_______220;220;18,73
2024;6;23;CRUCERO_______220;220;47,70
2024;6;6;CRUCERO_______220;220;56,16
2024;6;9;P.AZUCAR______220;220;47,87
2024;6;18;ATACAMA_______220;220;65,47
2024;6;1;ATACAMA_______220;220;50,81
2024;6;18;P.AZUCAR______220;220;65,72
2024;6;10;CARDONES______220;220;58,60
2024;6;12;TARAPACA______220;220;48,16
2024;6;21;QUILLOTA______220;220;61,34
2024;6;27;CARDONES______220;220;45,13
2024;6;29;TARAPACA______220;220;43,02
2024;6;4;QUILLOTA______220;220;76,77
2024;6;18;P.MONTT_______220;220;49,15
2024;6;1;P.MONTT_______220;220;47,96
2024;6;17;CHARRUA_______220;220;57,96
2024;6;27;ATACAMA_______220;220;44,84
2024;6;17;P.AZUCAR______220;220;72,49
2024;6;14;CRUCERO_______220;220;52,73
2024;6;10;ATACAMA_______220;220;57,32
2024;6;30;QUILLOTA______220;220;34,97
2024;6;2;CARDONES______220;220;55,74
2024;6;26;P.AZUCAR______220;220;39,96
2024;6;13;QUILLOTA______220;220;49,49
2024;6;20;TARAPACA______220;220;49,92
2024;6;19;CARDONES______220;220;58,17
2024;6;3;TARAPACA______220;220;66,53
