anio;mes;dia;barra;tension;valor
2024;12;1;ATACAMA_______220;220;61,94
2024;12;1;CARDONES______220;220;52,42
2024;12;1;CHARRUA_______220;220;47,17
2024;12;1;CRUCERO_______220;220;61,47
2024;12;1;P.AZUCAR______220;220;50,67
2024;12;1;P.MONTT_______220;220;39,79
2024;12;1;QUILLOTA______220;220;52,10
2024;12;1;TARAPACA______220;220;66,97
2024;12;2;ATACAMA_______220;220;31,10
2024;12;2;CARDONES______220;220;27,24
2024;12;2;CHARRUA_______220;220;24,82
2024;12;2;CRUCERO_______220;220;30,83
2024;12;2;P.AZUCAR______220;220;26,54
2024;12;2;P.MONTT_______220;220;14,10
2024;12;2;QUILLOTA______220;220;27,12
2024;12;2;TARAPACA______220;220;33,36
2024;12;3;ATACAMA_______220;220;68,00
2024;12;3;CARDONES______220;220;64,33
2024;12;3;CHARRUA_______220;220;58,25
2024;12;3;CRUCERO_______220;220;67,32
2024;12;3;P.AZUCAR______220;220;63,05
2024;12;3;P.MONTT_______220;220;37,46
2024;12;3;QUILLOTA______220;220;62,11
2024;12;3;TARAPACA______220;220;72,79
2024;12;4;ATACAMA_______220;220;57,60
2024;12;4;CARDONES______220;220;53,22
2024;12;4;CHARRUA_______220;220;46,22
2024;12;4;CRUCERO_______220;220;56,98
2024;12;4;P.AZUCAR______220;220;51,29
2024;12;4;P.MONTT_______220;220;52,15
2024;12;4;QUILLOTA______220;220;49,03
2024;12;4;TARAPACA______220;220;69,71
2024;12;5;ATACAMA_______220;220;53,74
2024;12;5;CARDONES______220;220;49,43
2024;12;5;CHARRUA_______220;220;43,92
2024;12;5;CRUCERO_______220;220;53,10
2024;12;5;P.AZUCAR______220;220;47,60
2024;12;5;P.MONTT_______220;220;48,94
2024;12;5;QUILLOTA______220;220;45,79
2024;12;5;TARAPACA______220;220;50,42
2024;12;6;ATACAMA_______220;220;46,77
2024;12;6;CARDONES______220;220;44,22
2024;12;6;CHARRUA_______220;220;49,79
2024;12;6;CRUCERO_______220;220;46,30
2024;12;6;P.AZUCAR______220;220;43,10
2024;12;6;P.MONTT_______220;220;50,02
2024;12;6;QUILLOTA______220;220;53,64
2024;12;6;TARAPACA______220;220;50,22
2024;12;7;ATACAMA_______220;220;58,55
2024;12;7;CARDONES______220;220;55,51
2024;12;7;CHARRUA_______220;220;56,63
2024;12;7;CRUCERO_______220;220;58,01
2024;12;7;P.AZUCAR______220;220;55,05
2024;12;7;P.MONTT_______220;220;41,31
2024;12;7;QUILLOTA______220;220;61,87
2024;12;7;TARAPACA______220;220;62,63
2024;12;8;ATACAMA_______220;220;51,70
2024;12;8;CARDONES______220;220;47,36
2024;12;8;CHARRUA_______220;220;42,71
2024;12;8;CRUCERO_______220;220;51,27
2024;12;8;P.AZUCAR______220;220;46,41
2024;12;8;P.MONTT_______220;220;23,08
2024;12;8;QUILLOTA______220;220;47,50
2024;12;8;TARAPACA______220;220;55,05
2024;12;9;ATACAMA_______220;220;61,04
2024;12;9;CARDONES______220;220;58,73
2024;12;9;CHARRUA_______220;220;48,14
2024;12;9;CRUCERO_______220;220;61,21
2024;12;9;P.AZUCAR______220;220;57,45
2024;12;9;P.MONTT_______220;220;55,66
2024;12;9;QUILLOTA______220;220;52,25
2024;12;9;TARAPACA______220;220;60,66
2024;12;10;ATACAMA_______220;220;36,36
2024;12;10;CARDONES______220;220;34,87
2024;12;10;CHARRUA_______220;220;34,61
2024;12;10;CRUCERO_______220;220;36,50
2024;12;10;P.AZUCAR______220;220;34,01
2024;12;10;P.MONTT_______220;220;34,55
2024;12;10;QUILLOTA______220;220;36,86
2024;12;10;TARAPACA______220;220;39,04
2024;12;11;ATACAMA_______220;220;68,49
2024;12;11;CARDONES______220;220;67,97
2024;12;11;CHARRUA_______220;220;61,81
2024;12;11;CRUCERO_______220;220;69,38
2024;12;11;P.AZUCAR______220;220;67,69
2024;12;11;P.MONTT_______220;220;67,20
2024;12;11;QUILLOTA______220;220;65,45
2024;12;11;TARAPACA______220;220;81,93
2024;12;12;ATACAMA_______220;220;58,04
2024;12;12;CARDONES______220;220;56,40
2024;12;12;CHARRUA_______220;220;51,33
2024;12;12;CRUCERO_______220;220;57,97
2024;12;12;P.AZUCAR______220;220;55,64
2024;12;12;P.MONTT_______220;220;61,10
2024;12;12;QUILLOTA______220;220;54,15
2024;12;12;TARAPACA______220;220;64,99
2024;12;13;ATACAMA_______220;220;56,45
2024;12;13;CARDONES______220;220;54,19
2024;12;13;CHARRUA_______220;220;48,97
2024;12;13;CRUCERO_______220;220;55,55
2024;12;13;P.AZUCAR______220;220;53,39
2024;12;13;P.MONTT_______220;220;47,64
2024;12;13;QUILLOTA______220;220;52,62
2024;12;13;TARAPACA______220;220;55,77
2024;12;14;ATACAMA_______220;220;41,80
2024;12;14;CARDONES______220;220;40,92
2024;12;14;CHARRUA_______220;220;38,37
2024;12;14;CRUCERO_______220;220;41,28
2024;12;14;P.AZUCAR______220;220;40,88
2024;12;14;P.MONTT_______220;220;21,59
2024;12;14;QUILLOTA______220;220;41,49
2024;12;14;TARAPACA______220;220;38,73
2024;12;15;ATACAMA_______220;220;50,70
2024;12;15;CARDONES______220;220;49,98
2024;12;15;CHARRUA_______220;220;46,42
2024;12;15;CRUCERO_______220;220;50,57
2024;12;15;P.AZUCAR______220;220;49,60
2024;12;15;P.MONTT_______220;220;40,98
2024;12;15;QUILLOTA______220;220;50,17
2024;12;15;TARAPACA______220;220;54,37
2024;12;16;ATACAMA_______220;220;55,91
2024;12;16;CARDONES______220;220;54,30
2024;12;16;CHARRUA_______220;220;47,31
2024;12;16;CRUCERO_______220;220;55,18
2024;12;16;P.AZUCAR______220;220;53,80
2024;12;16;P.MONTT_______220;220;90,22
2024;12;16;QUILLOTA______220;220;49,85
2024;12;16;TARAPACA______220;220;59,46
2024;12;17;ATACAMA_______220;220;42,64
2024;12;17;CARDONES______220;220;41,26
2024;12;17;CHARRUA_______220;220;36,61
2024;12;17;CRUCERO_______220;220;42,06
2024;12;17;P.AZUCAR______220;220;40,73
2024;12;17;P.MONTT_______220;220;90,05
2024;12;17;QUILLOTA______220;220;38,59
2024;12;17;TARAPACA______220;220;54,09
2024;12;18;ATACAMA_______220;220;54,62
2024;12;18;CARDONES______220;220;52,21
2024;12;18;CHARRUA_______220;220;46,20
2024;12;18;CRUCERO_______220;220;53,95
2024;12;18;P.AZUCAR______220;220;51,13
2024;12;18;P.MONTT_______220;220;57,38
2024;12;18;QUILLOTA______220;220;49,67
2024;12;18;TARAPACA______220;220;58,19
2024;12;19;ATACAMA_______220;220;53,77
2024;12;19;CARDONES______220;220;52,32
2024;12;19;CHARRUA_______220;220;55,21
2024;12;19;CRUCERO_______220;220;52,96
2024;12;19;P.AZUCAR______220;220;51,76
2024;12;19;P.MONTT_______220;220;55,32
2024;12;19;QUILLOTA______220;220;58,32
2024;12;19;TARAPACA______220;220;57,20
2024;12;20;ATACAMA_______220;220;49,65
