anio;mes;dia;barra;tension;valor
2024;10;12;P.MONTT_______220;220;31,93
2024;10;12;QUILLOTA______220;220;57,86
2024;10;12;TARAPACA______220;220;71,00
2024;10;13;ATACAMA_______220;220;60,60
2024;10;13;CARDONES______220;220;55,54
2024;10;13;CHARRUA_______220;220;33,09
2024;10;13;CRUCERO_______220;220;59,60
2024;10;13;P.AZUCAR______220;220;53,54
2024;10;13;P.MONTT_______220;220;30,03
2024;10;13;QUILLOTA______220;220;52,27
2024;10;13;TARAPACA______220;220;63,77
2024;10;14;ATACAMA_______220;220;61,74
2024;10;14;CARDONES______220;220;57,38
2024;10;14;CHARRUA_______220;220;43,12
2024;10;14;CRUCERO_______220;220;60,57
2024;10;14;P.AZUCAR______220;220;55,64
2024;10;14;P.MONTT_______220;220;75,63
2024;10;14;QUILLOTA______220;220;55,07
2024;10;14;TARAPACA______220;220;64,27
2024;10;15;ATACAMA_______220;220;109,31
2024;10;15;CARDONES______220;220;102,19
2024;10;15;CHARRUA_______220;220;84,20
2024;10;15;CRUCERO_______220;220;107,16
2024;10;15;P.AZUCAR______220;220;99,31
2024;10;15;P.MONTT_______220;220;110,36
2024;10;15;QUILLOTA______220;220;95,91
2024;10;15;TARAPACA______220;220;114,33
2024;10;16;ATACAMA_______220;220;75,22
2024;10;16;CARDONES______220;220;70,21
2024;10;16;CHARRUA_______220;220;58,79
2024;10;16;CRUCERO_______220;220;73,83
2024;10;16;P.AZUCAR______220;220;68,15
2024;10;16;P.MONTT_______220;220;57,82
2024;10;16;QUILLOTA______220;220;65,80
2024;10;16;TARAPACA______220;220;78,83
2024;10;17;ATACAMA_______220;220;68,63
2024;10;17;CARDONES______220;220;61,96
2024;10;17;CHARRUA_______220;220;43,97
2024;10;17;CRUCERO_______220;220;67,37
2024;10;17;P.AZUCAR______220;220;58,99
2024;10;17;P.MONTT_______220;220;56,93
2024;10;17;QUILLOTA______220;220;56,84
2024;10;17;TARAPACA______220;220;71,96
2024;10;18;ATACAMA_______220;220;57,04
2024;10;18;CARDONES______220;220;53,39
2024;10;18;CHARRUA_______220;220;44,91
2024;10;18;CRUCERO_______220;220;56,63
2024;10;18;P.AZUCAR______220;220;51,38
2024;10;18;P.MONTT_______220;220;50,31
2024;10;18;QUILLOTA______220;220;55,11
2024;10;18;TARAPACA______220;220;60,39
2024;10;19;ATACAMA_______220;220;58,41
2024;10;19;CARDONES______220;220;58,30
2024;10;19;CHARRUA_______220;220;36,70
2024;10;19;CRUCERO_______220;220;59,74
2024;10;19;P.AZUCAR______220;220;57,80
2024;10;19;P.MONTT_______220;220;43,79
2024;10;19;QUILLOTA______220;220;43,38
2024;10;19;TARAPACA______220;220;63,63
2024;10;20;ATACAMA_______220;220;75,52
2024;10;20;CARDONES______220;220;73,31
2024;10;20;CHARRUA_______220;220;53,59
2024;10;20;CRUCERO_______220;220;77,33
2024;10;20;P.AZUCAR______220;220;71,42
2024;10;20;P.MONTT_______220;220;64,63
2024;10;20;QUILLOTA______220;220;75,40
2024;10;20;TARAPACA______220;220;82,59
2024;10;21;ATACAMA_______220;220;69,07
2024;10;21;CARDONES______220;220;65,37
2024;10;21;CHARRUA_______220;220;42,61
2024;10;21;CRUCERO_______220;220;69,88
2024;10;21;P.AZUCAR______220;220;56,92
2024;10;21;P.MONTT_______220;220;46,57
2024;10;21;QUILLOTA______220;220;54,61
2024;10;21;TARAPACA______220;220;75,35
2024;10;22;ATACAMA_______220;220;61,21
2024;10;22;CARDONES______220;220;54,84
2024;10;22;CHARRUA_______220;220;49,53
2024;10;22;CRUCERO_______220;220;61,35
2024;10;22;P.AZUCAR______220;220;53,71
2024;10;22;P.MONTT_______220;220;49,37
2024;10;22;QUILLOTA______220;220;56,41
2024;10;22;TARAPACA______220;220;66,28
2024;10;23;ATACAMA_______220;220;44,05
2024;10;23;CARDONES______220;220;39,85
2024;10;23;CHARRUA_______220;220;34,89
2024;10;23;CRUCERO_______220;220;43,75
2024;10;23;P.AZUCAR______220;220;38,63
2024;10;23;P.MONTT_______220;220;50,32
2024;10;23;QUILLOTA______220;220;37,51
2024;10;23;TARAPACA______220;220;47,16
2024;10;24;ATACAMA_______220;220;51,55
2024;10;24;CARDONES______220;220;43,02
2024;10;24;CHARRUA_______220;220;37,91
2024;10;24;CRUCERO_______220;220;50,88
2024;10;24;P.AZUCAR______220;220;41,17
2024;10;24;P.MONTT_______220;220;41,28
2024;10;24;QUILLOTA______220;220;41,09
2024;10;24;TARAPACA______220;220;54,95
2024;10;25;ATACAMA_______220;220;45,35
2024;10;25;CARDONES______220;220;43,50
2024;10;25;CHARRUA_______220;220;30,42
2024;10;25;CRUCERO_______220;220;45,14
2024;10;25;P.AZUCAR______220;220;41,51
2024;10;25;P.MONTT_______220;220;35,08
2024;10;25;QUILLOTA______220;220;40,97
2024;10;25;TARAPACA______220;220;48,50
2024;10;26;ATACAMA_______220;220;41,27
2024;10;26;CARDONES______220;220;38,79
2024;10;26;CHARRUA_______220;220;17,28
2024;10;26;CRUCERO_______220;220;41,25
2024;10;26;P.AZUCAR______220;220;37,46
2024;10;26;P.MONTT_______220;220;5,94
2024;10;26;QUILLOTA______220;220;35,97
2024;10;26;TARAPACA______220;220;44,27
2024;10;27;ATACAMA_______220;220;57,66
2024;10;27;CARDONES______220;220;52,65
2024;10;27;CHARRUA_______220;220;14,01
2024;10;27;CRUCERO_______220;220;57,13
2024;10;27;P.AZUCAR______220;220;50,32
2024;10;27;P.MONTT_______220;220;5,34
2024;10;27;QUILLOTA______220;220;47,21
2024;10;27;TARAPACA______220;220;61,24
2024;10;28;ATACAMA_______220;220;75,14
2024;10;28;CARDONES______220;220;70,00
2024;10;28;CHARRUA_______220;220;40,45
2024;10;28;CRUCERO_______220;220;74,40
2024;10;28;P.AZUCAR______220;220;67,85
2024;10;28;P.MONTT_______220;220;33,08
2024;10;28;QUILLOTA______220;220;64,71
2024;10;28;TARAPACA______220;220;79,45
2024;10;29;ATACAMA_______220;220;70,65
2024;10;29;CARDONES______220;220;67,26
2024;10;29;CHARRUA_______220;220;53,63
2024;10;29;CRUCERO_______220;220;69,92
2024;10;29;P.AZUCAR______220;220;66,08
2024;10;29;P.MONTT_______220;220;51,53
2024;10;29;QUILLOTA______220;220;63,57
2024;10;29;TARAPACA______220;220;74,84
2024;10;30;ATACAMA_______220;220;49,65
2024;10;30;CARDONES______220;220;46,83
2024;10;30;CHARRUA_______220;220;41,21
2024;10;30;CRUCERO_______220;220;49,24
2024;10;30;P.AZUCAR______220;220;45,74
2024;10;30;P.MONTT_______220;220;61,02
2024;10;30;QUILLOTA______220;220;44,03
2024;10;30;TARAPACA______220;220;52,64
2024;10;31;ATACAMA_______220;220;36,50
2024;10;31;CARDONES______220;220;34,45
2024;10;31;CHARRUA_______220;220;23,74
2024;10;31;CRUCERO_______220;220;36,27
2024;10;31;P.AZUCAR______220;220;33,48
2024;10;31;P.MONTT_______220;220;54,90
2024;10;31;QUILLOTA______220;220;31,85
2024;10;31;TARAPACA______220;220;38,87
