anio;mes;dia;barra;tension;valor
2024;4;17;P.MONTT_______220;220;77,15
2024;4;11;CRUCERO_______220;220;63,06
2024;4;14;P.AZUCAR______220;220;81,85
2024;4;7;ATACAMA_______220;220;37,95
2024;4;27;QUILLOTA______220;220;47,44
2024;4;23;P.AZUCAR______220;220;90,79
2024;4;26;P.MONTT_______220;220;46,64
2024;4;10;QUILLOTA______220;220;49,39
2024;4;17;TARAPACA______220;220;51,72
2024;4;1;CARDONES______220;220;44,46
2024;4;19;TARAPACA______220;220;68,99
2024;4;7;P.MONTT_______220;220;19,72
2024;4;21;CRUCERO_______220;220;63,07
2024;4;2;TARAPACA______220;220;54,69
2024;4;4;CRUCERO_______220;220;42,61
2024;4;6;CHARRUA_______220;220;44,87
2024;4;23;CHARRUA_______220;220;98,05
2024;4;16;ATACAMA_______220;220;49,25
2024;4;24;P.MONTT_______220;220;49,18
2024;4;16;P.AZUCAR______220;220;46,66
2024;4;19;QUILLOTA______220;220;74,64
2024;4;2;QUILLOTA______220;220;59,79
2024;4;8;CARDONES______220;220;43,35
2024;4;25;CARDONES______220;220;41,93
2024;4;26;CARDONES______220;220;44,81
2024;4;29;CRUCERO_______220;220;79,38
2024;4;25;ATACAMA_______220;220;45,28
2024;4;10;TARAPACA______220;220;52,41
2024;4;12;CRUCERO_______220;220;53,16
2024;4;27;TARAPACA______220;220;53,05
2024;4;15;CHARRUA_______220;220;75,64
2024;4;8;ATACAMA_______220;220;41,32
2024;4;16;P.MONTT_______220;220;73,15
2024;4;28;QUILLOTA______220;220;62,89
2024;4;24;P.AZUCAR______220;220;57,43
2024;4;11;QUILLOTA______220;220;61,87
2024;4;7;P.AZUCAR______220;220;39,31
2024;4;1;TARAPACA______220;220;47,12
2024;4;17;CARDONES______220;220;49,21
2024;4;24;QUILLOTA______220;220;55,24
2024;4;3;TARAPACA______220;220;50,44
2024;4;4;P.AZUCAR______220;220;41,28
2024;4;23;P.MONTT_______220;220;99,94
2024;4;7;QUILLOTA______220;220;38,92
2024;4;3;CARDONES______220;220;48,82
2024;4;6;P.MONTT_______220;220;71,56
2024;4;7;CHARRUA_______220;220;38,07
2024;4;20;CARDONES______220;220;63,11
2024;4;24;CHARRUA_______220;220;54,53
2024;4;20;TARAPACA______220;220;67,58
2024;4;21;P.AZUCAR______220;220;58,74
2024;4;18;CRUCERO_______220;220;56,20
2024;4;30;ATACAMA_______220;220;40,76
2024;4;9;CRUCERO_______220;220;46,58
2024;4;13;ATACAMA_______220;220;70,71
2024;4;11;TARAPACA______220;220;64,98
2024;4;16;QUILLOTA______220;220;45,59
2024;4;15;P.MONTT_______220;220;73,49
2024;4;12;P.AZUCAR______220;220;52,66
2024;4;28;TARAPACA______220;220;69,68
2024;4;12;CARDONES______220;220;52,48
2024;4;16;CHARRUA_______220;220;53,35
2024;4;29;P.AZUCAR______220;220;75,69
2024;4;29;CARDONES______220;220;76,83
2024;4;26;CRUCERO_______220;220;47,86
2024;4;22;ATACAMA_______220;220;81,26
2024;4;25;CHARRUA_______220;220;56,20
2024;4;17;CRUCERO_______220;220;50,09
2024;4;5;ATACAMA_______220;220;39,45
2024;4;25;QUILLOTA______220;220;39,37
2024;4;8;QUILLOTA______220;220;52,59
2024;4;2;CARDONES______220;220;52,43
2024;4;22;P.MONTT_______220;220;98,23
2024;4;19;CARDONES______220;220;66,20
2024;4;21;TARAPACA______220;220;65,01
2024;4;22;P.AZUCAR______220;220;76,77
2024;4;19;CRUCERO_______220;220;67,12
2024;4;2;CRUCERO_______220;220;53,12
2024;4;4;TARAPACA______220;220;43,92
2024;4;5;P.AZUCAR______220;220;38,86
2024;4;8;CHARRUA_______220;220;55,33
2024;4;17;CHARRUA_______220;220;54,89
2024;4;14;ATACAMA_______220;220;84,64
2024;4;5;P.MONTT_______220;220;189,45
2024;4;17;QUILLOTA______220;220;47,89
2024;4;14;P.MONTT_______220;220;82,90
2024;4;11;CARDONES______220;220;62,77
2024;4;30;P.AZUCAR______220;220;40,84
2024;4;28;CARDONES______220;220;64,21
2024;4;27;CRUCERO_______220;220;51,21
2024;4;12;TARAPACA______220;220;54,68
2024;4;23;ATACAMA_______220;220;96,02
2024;4;10;CRUCERO_______220;220;50,97
2024;4;13;P.AZUCAR______220;220;70,55
2024;4;29;TARAPACA______220;220;81,79
2024;4;6;ATACAMA_______220;220;43,07
2024;4;1;CRUCERO_______220;220;45,69
2024;4;9;CHARRUA_______220;220;42,91
2024;4;26;CHARRUA_______220;220;48,97
2024;4;26;QUILLOTA______220;220;43,08
2024;4;9;QUILLOTA______220;220;44,03
2024;4;19;P.AZUCAR______220;220;66,03
2024;4;22;QUILLOTA______220;220;88,29
2024;4;5;TARAPACA______220;220;41,87
2024;4;5;QUILLOTA______220;220;38,27
2024;4;5;CARDONES______220;220;39,35
2024;4;22;CARDONES______220;220;77,81
2024;4;1;CHARRUA_______220;220;42,55
2024;4;18;CHARRUA_______220;220;64,19
2024;4;22;TARAPACA______220;220;85,48
2024;4;24;CRUCERO_______220;220;62,83
2024;4;28;ATACAMA_______220;220;66,84
2024;4;7;CRUCERO_______220;220;40,90
2024;4;2;P.AZUCAR______220;220;52,46
2024;4;21;P.MONTT_______220;220;54,34
2024;4;11;ATACAMA_______220;220;62,53
2024;4;4;P.MONTT_______220;220;151,27
2024;4;27;P.AZUCAR______220;220;47,71
2024;4;30;P.MONTT_______220;220;44,60
2024;4;13;TARAPACA______220;220;70,39
2024;4;14;QUILLOTA______220;220;80,51
2024;4;30;TARAPACA______220;220;44,40
2024;4;14;CARDONES______220;220;81,48
2024;4;10;CHARRUA_______220;220;65,42
2024;4;27;CHARRUA_______220;220;47,80
2024;4;13;P.MONTT_______220;220;80,49
2024;4;20;ATACAMA_______220;220;65,68
2024;4;15;CRUCERO_______220;220;55,81
2024;4;3;ATACAMA_______220;220;49,24
2024;4;10;P.AZUCAR______220;220;50,27
2024;4;20;P.AZUCAR______220;220;62,33
2024;4;23;QUILLOTA______220;220;87,47
2024;4;3;P.AZUCAR______220;220;48,71
2024;4;6;QUILLOTA______220;220;45,03
2024;4;4;CARDONES______220;220;41,52
2024;4;21;CARDONES______220;220;59,45
2024;4;3;P.MONTT_______220;220;132,82
2024;4;23;TARAPACA______220;220;102,45
2024;4;25;CRUCERO_______220;220;44,85
2024;4;29;ATACAMA_______220;220;82,49
2024;4;6;TARAPACA______220;220;47,69
2024;4;8;CRUCERO_______220;220;45,00
2024;4;2;CHARRUA_______220;220;59,19
2024;4;19;CHARRUA_______220;220;86,14
2024;4;12;ATACAMA_______220;220;51,71
2024;4;20;P.MONTT_______220;220;70,03
2024;4;28;P.AZUCAR______220;220;63,37
2024;4;15;QUILLOTA______220;220;53,03
2024;4;11;P.AZUCAR______220;220;62,91
2024;4;13;CARDONES______220;220;69,76
2024;4;30;CARDONES______220;220;41,16
2024;4;14;TARAPACA______220;220;80,60
2024;4;21;ATACAMA_______220;220;60,72
2024;4;16;CRUCERO_______220;220;49,27
2024;4;4;ATACAMA_______220;220;40,23
2024;4;29;P.MONTT_______220;220;37,28
2024;4;11;CHARRUA_______220;220;104,75
2024;4;28;CHARRUA_______220;220;62,06
2024;4;12;P.MONTT_______220;220;122,06
