anio;mes;dia;barra;tension;valor
2024;5;3;QUILLOTA______220;220;70,75
2024;5;30;CRUCERO_______220;220;63,21
2024;5;26;ATACAMA_______220;220;77,68
2024;5;13;CRUCERO_______220;220;61,62
2024;5;14;CARDONES______220;220;108,69
2024;5;15;TARAPACA______220;220;128,72
2024;5;9;ATACAMA_______220;220;63,79
2024;5;16;P.AZUCAR______220;220;71,28
2024;5;31;CARDONES______220;220;76,47
2024;5;17;P.MONTT_______220;220;133,57
2024;5;29;QUILLOTA______220;220;116,05
2024;5;8;P.AZUCAR______220;220;52,16
2024;5;12;QUILLOTA______220;220;48,44
2024;5;25;P.AZUCAR______220;220;153,95
2024;5;12;CHARRUA_______220;220;47,56
2024;5;29;CHARRUA_______220;220;116,97
2024;5;5;P.AZUCAR______220;220;68,76
2024;5;25;QUILLOTA______220;220;149,29
2024;5;22;P.AZUCAR______220;220;132,66
2024;5;24;P.MONTT_______220;220;153,97
2024;5;8;QUILLOTA______220;220;57,05
2024;5;7;P.MONTT_______220;220;117,86
2024;5;27;CRUCERO_______220;220;116,20
2024;5;31;ATACAMA_______220;220;73,65
2024;5;25;TARAPACA______220;220;129,19
2024;5;10;CRUCERO_______220;220;77,69
2024;5;25;CARDONES______220;220;122,55
2024;5;8;CARDONES______220;220;52,11
2024;5;14;ATACAMA_______220;220;110,60
2024;5;8;TARAPACA______220;220;55,23
2024;5;4;CHARRUA_______220;220;51,04
2024;5;21;CHARRUA_______220;220;81,75
2024;5;13;P.AZUCAR______220;220;60,02
2024;5;17;QUILLOTA______220;220;79,27
2024;5;16;P.MONTT_______220;220;131,70
2024;5;30;P.AZUCAR______220;220;64,61
2024;5;23;ATACAMA_______220;220;107,88
2024;5;18;CRUCERO_______220;220;63,38
2024;5;6;ATACAMA_______220;220;67,74
2024;5;17;CARDONES______220;220;77,29
2024;5;16;TARAPACA______220;220;72,72
2024;5;1;CRUCERO_______220;220;48,20
2024;5;13;CHARRUA_______220;220;86,57
2024;5;30;CHARRUA_______220;220;73,99
2024;5;26;QUILLOTA______220;220;102,28
2024;5;9;QUILLOTA______220;220;65,61
2024;5;6;P.AZUCAR______220;220;65,47
2024;5;20;CRUCERO_______220;220;65,25
2024;5;23;P.AZUCAR______220;220;108,60
2024;5;3;CRUCERO_______220;220;60,71
2024;5;24;CARDONES______220;220;112,97
2024;5;7;CARDONES______220;220;87,70
2024;5;15;ATACAMA_______220;220;126,18
2024;5;9;TARAPACA______220;220;66,17
2024;5;23;P.MONTT_______220;220;124,37
2024;5;6;P.MONTT_______220;220;16,84
2024;5;5;CHARRUA_______220;220;69,29
2024;5;22;CHARRUA_______220;220;164,72
2024;5;18;QUILLOTA______220;220;60,36
2024;5;26;TARAPACA______220;220;82,51
2024;5;14;CHARRUA_______220;220;116,53
2024;5;1;QUILLOTA______220;220;45,58
2024;5;31;CHARRUA_______220;220;89,19
2024;5;15;P.MONTT_______220;220;144,99
2024;5;14;P.AZUCAR______220;220;109,89
2024;5;28;CRUCERO_______220;220;95,72
2024;5;24;ATACAMA_______220;220;110,68
2024;5;31;P.AZUCAR______220;220;78,06
2024;5;11;CRUCERO_______220;220;61,94
2024;5;19;CRUCERO_______220;220;57,28
2024;5;16;CARDONES______220;220;70,35
2024;5;17;TARAPACA______220;220;77,96
2024;5;7;ATACAMA_______220;220;85,61
2024;5;2;CRUCERO_______220;220;55,39
2024;5;27;QUILLOTA______220;220;167,40
2024;5;10;QUILLOTA______220;220;94,58
